PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
O00410;O00410-3	IPO5	Homo sapiens	Importin-5;Isoform 3 of Importin-5	IPO5_HUMAN	23	23	25	True	15,0689068294496	15,153109291610392	14,779182309317786	14,213980795312835	15,077759597738707	14,294572233632321	14,350341280739409	14,379317414719056	13,88826035110717	14,250663749776326	14,147521081159933	13,895342206388342	34371,0625	36436,81640625	28117,53125	19003,54296875	34582,62109375	20095,32421875	20887,341796875	21311,099609375	15162,923828125	19492,935546875	18147,9765625	15237,5380859375
O00425;O00425-2	IGF2BP3	Homo sapiens	Insulin-like growth factor 2 mRNA-binding protein 3;Isoform 2 of Insulin-like growth factor 2 mRNA-binding protein 3	IF2B3_HUMAN	2	2	2	False	12,169482670698587	10,066368278469199	11,163465262842344	10,103820683597899	11,226469376030472	11,45624799297034	11,239088753744118	10,126973968789796	8,795535259038157	10,731979914574865	NaN	9,988953420519938	4606,58740234375	1072,2073974609375	2293,706787109375	1100,4063720703125	2396,094970703125	2809,792724609375	2417,145751953125	1118,2088623046875	444,3446350097656	1700,7789306640625	NaN	1016,1892700195312
O00429;O00429-2;O00429-3;O00429-4;O00429-5;O00429-6;O00429-8;O00429-9	DNM1L	Homo sapiens	Dynamin-1-like protein;Isoform 4 of Dynamin-1-like protein;Isoform 2 of Dynamin-1-like protein;Isoform 3 of Dynamin-1-like protein;Isoform 5 of Dynamin-1-like protein;Isoform 6 of Dynamin-1-like protein;Isoform 8 of Dynamin-1-like protein;Isoform 9 of Dynamin-1-like protein	DNM1L_HUMAN	6	6	6	False	11,781352809186446	11,752302849673503	11,176279085341747	11,226707345692418	11,881259435707936	11,237827746311627	11,698930032120632	10,965096410233837	12,03021870943625	12,06661463267137	11,853206741441182	12,12086654724016	3519,983154296875	3449,81396484375	2314,169921875	2396,490234375	3772,38037109375	2415,033935546875	3324,519287109375	1999,046630859375	4182,69970703125	4289,56201171875	3699,736328125	4453,9404296875
O00442;O00442-2	RTCA	Homo sapiens	RNA 3'-terminal phosphate cyclase;Isoform 2 of RNA 3'-terminal phosphate cyclase	RTCA_HUMAN	1	1	1	False	10,57380329776524	11,259307231605096	9,58809159688314	10,198794521729727	11,167842279436845	10,47661037638941	NaN	10,20502716782715	10,473442055557756	9,939725367645678	10,92100934821009	10,808783930443662	1524,1649169921875	2451,259033203125	769,6675415039062	1175,28466796875	2300,67626953125	1424,8658447265625	NaN	1180,373046875	1421,7401123046875	982,0994873046875	1938,882080078125	1793,77587890625
O00461	GOLIM4	Homo sapiens	Golgi integral membrane protein 4	GOLI4_HUMAN	1	1	1	False	17,176315156680673	17,08324882363485	NaN	11,90380895484685	15,057742073989376	16,232402774386	NaN	NaN	17,606210450325428	14,27558432749405	15,166225309985714	17,623833388127245	148110,578125	138857,8125	NaN	3831,806396484375	34106,09765625	76991,03125	NaN	NaN	199525,0625	19832,57421875	36769,5859375	201977,265625
O00462	MANBA	Homo sapiens	Beta-mannosidase	MANBA_HUMAN	19	19	20	False	14,44640940938671	15,533436677876962	14,950335809209832	15,171420398787799	14,781534712456061	14,624874195842889	13,950794903064772	15,517951665462995	15,110155106876062	14,375652371614734	15,33241249267596	15,196510879476964	22325,5703125	47427,515625	31659,169921875	36902,23046875	28163,416015625	25265,37890625	15834,623046875	46921,1796875	35367,953125	21257,029296875	41258,75	37549,625
O00468-6;O00468-7	AGRN	Homo sapiens	Isoform 6 of Agrin;Isoform 7 of Agrin	AGRIN_HUMAN	34	34	34	False	14,964667225369976	15,62662009287411	14,73939486649608	15,754782219460745	14,279116027496128	15,10511467548787	15,466266939212876	15,956232922087693	13,037823408811436	15,620591690169777	15,340055586063945	14,26000539418044	31975,232421875	50591,9453125	27352,685546875	55291,96484375	19881,18359375	35244,6015625	45269,9765625	63577,6875	8409,611328125	50380,984375	41477,91015625	19619,564453125
O00469-2	PLOD2	Homo sapiens	Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2_HUMAN	13	13	14	True	12,342962272690215	13,225550936062104	13,054349279188731	12,787403228365697	14,01460063176007	13,681066903249375	13,416903679394348	13,768571634514526	14,174244846679171	14,539940088688692	14,817684965030535	14,983801245570582	5195,1953125	9578,2802734375	8506,49609375	7069,552734375	16550,654296875	13134,4384765625	10936,8046875	13955,74609375	18487,2734375	23820,896484375	28878,03515625	32402,134765625
O00479	HMGN4	Homo sapiens	High mobility group nucleosome-binding domain-containing protein 4	HMGN4_HUMAN	1	1	1	False	13,143627816752863	12,795336581420525	13,421711989134794	13,1412825323251	12,601479508488515	13,645672173778543	12,771941965564084	12,619920496568426	13,057449412786854	12,980837223939327	11,306159617862198	12,760931771717944	9049,5341796875	7108,53515625	10973,31640625	9034,8349609375	6214,7451171875	12816,1220703125	6994,193359375	6294,69384765625	8524,794921875	8083,908203125	2532,171875	6941,01904296875
O00483	NDUFA4	Homo sapiens	Cytochrome c oxidase subunit NDUFA4	NDUA4_HUMAN	1	1	1	False	11,581810286488066	10,414238633706235	9,662516810630326	11,387218128138965	10,980129987445999	11,846980475081134	9,583838213462506	11,672657439179789	10,865935037921812	12,550306090274608	12,310358578115999	12,263479399635072	3065,295166015625	1364,5775146484375	810,4148559570312	2678,515869140625	2019,986572265625	3683,8037109375	767,4017333984375	3264,525146484375	1866,260986328125	5998,16748046875	5079,10498046875	4916,71630859375
O00487	PSMD14	Homo sapiens	26S proteasome non-ATPase regulatory subunit 14	PSDE_HUMAN	5	5	5	False	13,367207830213289	13,12712956362982	13,46445052552176	12,631101657233632	13,508742856308974	13,002417597138049	12,905635355999717	13,165770344755105	13,214152933137717	12,910510344390909	13,228298631304998	12,93652121632449	10566,484375	8946,6357421875	11303,25390625	6343,66845703125	11655,658203125	8205,7392578125	7673,32080078125	9189,498046875	9502,9052734375	7699,29345703125	9596,5400390625	7839,36572265625
O00499-2;O00499-6	BIN1	Homo sapiens	Isoform IIB of Myc box-dependent-interacting protein 1;Isoform II2 of Myc box-dependent-interacting protein 1	BIN1_HUMAN	7	7	7	False	12,290666595857013	11,673888623874102	12,171237129037815	11,532932776091695	12,309157543827943	12,086578296048591	12,307160638212356	11,593387931146417	11,695144588907965	11,917719158827163	11,856542550744997	11,604938652015266	5010,2490234375	3267,312255859375	4612,19287109375	2963,1845703125	5074,87841796875	4349,33251953125	5067,85888671875	3089,9931640625	3315,8076171875	3868,9306640625	3708,30078125	3114,83203125
O00505	KPNA3	Homo sapiens	Importin subunit alpha-4	IMA4_HUMAN	2	2	2	False	8,435527076846585	NaN	NaN	5,332356899525746	NaN	NaN	NaN	NaN	4,2792663953818275	NaN	NaN	NaN	346,21563720703125	NaN	NaN	40,29019546508789	NaN	NaN	NaN	NaN	19,4172420501709	NaN	NaN	NaN
O00560;O00560-3	SDCBP	Homo sapiens	Syntenin-1;Isoform 3 of Syntenin-1	SDCB1_HUMAN	9	10	11	True	14,037488640355894	15,078945121511815	14,514661809965087	14,947621600675198	15,92139015154502	15,34551109848657	15,007212949409224	15,669451606100104	16,17334058164998	15,62487453042288	16,243427955085643	15,78923910287485	16815,3203125	34611,05078125	23407,15234375	31599,6640625	62060,60546875	41635,0546875	32932,23828125	52116,46484375	73902,7578125	50530,76953125	77581,65625	56628,4375
O00571;O00571-2	DDX3X	Homo sapiens	ATP-dependent RNA helicase DDX3X;Isoform 2 of ATP-dependent RNA helicase DDX3X	DDX3X_HUMAN	14	15	15	False	13,799396454265084	12,950723276600351	12,86365318049095	12,874368207475397	12,609903854949295	12,731183937790956	12,803836390590591	12,858016956844702	12,091356287899655	12,532894382018489	12,050243082109661	11,973533594634025	14257,134765625	7916,91845703125	7453,24609375	7508,80810546875	6251,14111328125	6799,36328125	7150,53955078125	7424,18505859375	4363,7607421875	5926,21142578125	4241,15966796875	4021,54345703125
O00584	RNASET2	Homo sapiens	Ribonuclease T2	RNT2_HUMAN	7	7	7	True	13,757296711673469	14,15290341680974	14,211692421722686	14,446429729439584	14,246151994855687	14,285982080731253	14,657095213951854	14,520744074225378	14,42979939218873	14,594440221470455	14,583739529829767	14,733604167101102	13847,1044921875	18215,80859375	18973,423828125	22325,884765625	19432,0703125	19976,02734375	25836,001953125	23506,04296875	22070,005859375	24737,982421875	24555,17578125	27243,1171875
O00622	CCN1	Homo sapiens	CCN family member 1	CCN1_HUMAN	16	19	20	False	16,130742263993728	16,326107816918714	16,15306490185751	16,09813523873468	16,484201151399855	15,859302450030388	17,02844283046785	15,821759289826472	16,597214653919664	16,280954937969195	16,124574613997183	16,271228195147142	71752,5390625	82157,6796875	72871,390625	70149,015625	91672,484375	59446,42578125	133681,734375	57919,41015625	99142,40625	79626,1640625	71446,4453125	79091,125
O00625	PIR	Homo sapiens	Pirin	PIR_HUMAN	3	3	3	True	13,626733262497066	13,279358790870264	13,680713739553047	12,871906741267663	13,282148981137118	13,751797374076954	13,272623805473398	12,535373396911936	13,973334941795498	12,682621425969987	12,711220800657623	12,730452826657086	12648,978515625	9942,2646484375	13131,2236328125	7496,0078125	9961,51171875	13794,421875	9895,958984375	5936,4033203125	16083,958984375	6574,29931640625	6705,92578125	6795,91845703125
O00629	KPNA4	Homo sapiens	Importin subunit alpha-3	IMA3_HUMAN	1	1	1	False	12,021584417838794	12,569338655357745	12,683706347624774	12,490000303669358	12,597931376683675	12,399930577923136	12,675525735227914	12,699067437909065	11,239822546215413	12,465967641212446	12,060417723248799	11,963534484212817	4157,74169921875	6077,82177734375	6579,2451171875	5752,607421875	6199,4794921875	5404,4443359375	6542,0439453125	6649,671875	2418,37548828125	5657,5732421875	4271,17626953125	3993,76708984375
O00743;O00743-2;O00743-3	PPP6C	Homo sapiens	Serine/threonine-protein phosphatase 6 catalytic subunit;Isoform 2 of Serine/threonine-protein phosphatase 6 catalytic subunit;Isoform 3 of Serine/threonine-protein phosphatase 6 catalytic subunit	PPP6_HUMAN	6	6	6	True	11,994491037999426	11,153193581981231	10,986907236294092	10,692067274391215	11,174572199974968	10,610055865717385	10,746860144606252	10,895531831957245	10,262230937169765	10,231481220224538	10,295192292850379	9,900830332805821	4080,38916015625	2277,43408203125	2029,498046875	1654,3712158203125	2311,43359375	1562,949951171875	1718,411865234375	1904,942626953125	1228,1158447265625	1202,2166748046875	1256,4976806640625	955,975830078125
O00744;O00744-2	WNT10B	Homo sapiens	Protein Wnt-10b;Isoform 2 of Protein Wnt-10b	WN10B_HUMAN	1	1	1	False	10,684623112347	9,726798977459218	9,039765141624766	8,362421574277288	10,51477099091031	10,664542443871463	8,167326871901256	9,522399782665058	10,19024547330645	8,009488997235653	9,31904912396424	8,124833309484583	1645,8568115234375	847,341064453125	526,30859375	329,1089782714844	1463,0577392578125	1623,1070556640625	287,4818115234375	735,4073486328125	1168,3408203125	257,6893310546875	638,72412109375	279,1377258300781
O00754;O00754-2	MAN2B1	Homo sapiens	Lysosomal alpha-mannosidase;Isoform 2 of Lysosomal alpha-mannosidase	MA2B1_HUMAN	13	13	13	False	12,041697915418526	13,1901985938584	12,583888814893296	11,951299123914204	12,73207248245411	11,95167335035642	12,565943674634092	12,71436784619621	12,96286741802198	11,87258677550043	12,68184844790245	12,179151009593902	4216,11328125	9346,4228515625	6139,42919921875	3960,03955078125	6803,55224609375	3961,06689453125	6063,5361328125	6720,56982421875	7983,841796875	3749,77099609375	6570,77783203125	4637,5625
O00764	PDXK	Homo sapiens	Pyridoxal kinase	PDXK_HUMAN	6	6	6	True	12,983368195354945	12,921165659570011	13,174489759052292	12,82105749273257	13,138883758907767	12,588726071266453	12,57266969884855	12,49457094860658	12,6605876668757	12,316764890624542	12,701861657657457	12,134599599778184	8098,1025390625	7756,36865234375	9245,2060546875	7236,4052734375	9019,8251953125	6160,048828125	6091,87109375	5770,861328125	6474,6552734375	5101,708984375	6662,5634765625	4496,5400390625
O14495	PLPP3	Homo sapiens	Phospholipid phosphatase 3	PLPP3_HUMAN	1	1	1	False	9,640555192319937	10,08872403548568	8,637928043781836	7,7207464034545366	9,756709112965993	NaN	NaN	8,706241579045088	9,813120430867286	NaN	10,312379873490265	NaN	798,171630859375	1088,9515380859375	398,3597412109375	210,9484100341797	865,0916137695312	NaN	NaN	417,67633056640625	899,587890625	NaN	1271,5565185546875	NaN
O14498	ISLR	Homo sapiens	Immunoglobulin superfamily containing leucine-rich repeat protein	ISLR_HUMAN	7	7	7	False	14,733636954133267	14,943072795606929	14,653693990126417	14,876963897557996	14,67025600200294	14,674626658284229	14,909126104758156	14,838575537639024	14,743831220804758	14,738742627916938	14,931808667899894	14,89898178701694	27243,736328125	31500,1875	25775,1640625	30089,3203125	26072,765625	26151,873046875	30767,638671875	29299,23828125	27436,92578125	27340,322265625	31255,201171875	30552,0546875
O14558	HSPB6	Homo sapiens	Heat shock protein beta-6	HSPB6_HUMAN	5	6	6	False	14,59585877200939	14,009382550527802	14,528658107588136	13,971757624264272	13,998678826455931	14,75576798842923	14,420321222921524	14,21604835227756	13,937121981232886	13,944267651559134	14,062546869440789	14,279791213789776	24762,318359375	16490,900390625	23635,341796875	16066,3837890625	16369,0029296875	27664,87890625	21925,486328125	19030,796875	15685,26171875	15763,1435546875	17109,9375	19890,490234375
O14561	NDUFAB1	Homo sapiens	Acyl carrier protein, mitochondrial	ACPM_HUMAN	1	1	1	True	11,214634987659075	12,499941479664995	11,213815606719576	11,666742594866673	10,695096043430942	10,457336036651636	NaN	11,617701624698874	9,595086028460527	9,143558535011246	10,465028259041581	NaN	2376,520263671875	5792,3837890625	2375,1708984375	3251,16845703125	1657,8480224609375	1405,956298828125	NaN	3142,510009765625	773,4080810546875	565,5687255859375	1413,47265625	NaN
O14562	UBFD1	Homo sapiens	Ubiquitin domain-containing protein UBFD1	UBFD1_HUMAN	2	3	3	False	12,670597580528415	12,941074300320416	13,055034800611502	12,700194053082935	13,14532954578765	13,43942231124757	13,403643618986745	12,57725685674607	13,228391119548416	13,123528632820124	12,867971323978004	13,101589747230033	6519,73486328125	7864,1455078125	8510,5390625	6654,86669921875	9060,21484375	11108,853515625	10836,7431640625	6111,271484375	9597,1552734375	8924,3330078125	7475,587890625	8789,6484375
O14579	COPE	Homo sapiens	Coatomer subunit epsilon	COPE_HUMAN	5	6	7	True	13,78792158474946	13,240480558733049	13,206386325201654	12,945618685740918	13,1772104109396	13,064431455092228	12,749392255436304	13,051737838598944	11,57541506415565	13,11173584879797	12,807230892666094	11,765675805706936	14144,1865234375	9677,9150390625	9451,884765625	7888,9560546875	9262,6572265625	8566,1513671875	6885,72216796875	8491,1123046875	3051,7373046875	8851,681640625	7167,3837890625	3481,9404296875
O14617;O14617-2;O14617-3;O14617-4;O14617-5	AP3D1	Homo sapiens	AP-3 complex subunit delta-1;Isoform 2 of AP-3 complex subunit delta-1;Isoform 3 of AP-3 complex subunit delta-1;Isoform 4 of AP-3 complex subunit delta-1;Isoform 5 of AP-3 complex subunit delta-1	AP3D1_HUMAN	1	1	1	True	11,196872382020045	10,507079377957826	NaN	10,225711697916084	9,975766906053527	NaN	NaN	9,925693600992197	10,028689676650627	10,754644922535537	10,674133850961104	NaN	2347,439697265625	1455,2783203125	NaN	1197,41845703125	1006,9434204101562	NaN	NaN	972,5938110351562	1044,5672607421875	1727,70947265625	1633,933837890625	NaN
O14618	CCS	Homo sapiens	Copper chaperone for superoxide dismutase	CCS_HUMAN	4	4	4	False	13,659299773438825	13,111180572868767	13,46011288429153	13,090238114887988	13,251650854054198	13,605268125079277	13,0586307655374	13,022227256667678	12,978044874210248	12,506900870064818	12,861824108206672	12,687778576790087	12937,755859375	8848,275390625	11269,3203125	8720,759765625	9753,138671875	12462,173828125	8531,7783203125	8319,189453125	8068,27685546875	5820,39306640625	7443,802734375	6597,84228515625
O14657	TOR1B	Homo sapiens	Torsin-1B	TOR1B_HUMAN	5	5	5	False	12,316272691675994	13,425281735005031	12,719904211675388	12,477341395533456	13,02515544929472	12,140384512868119	12,612978365201387	13,0935312054181	13,12714405136415	12,673207050961134	13,064752466401888	12,6438791939907	5099,96875	11000,501953125	6746,40966796875	5702,35205078125	8336,091796875	4514,6064453125	6264,47705078125	8740,6884765625	8946,7255859375	6531,5380859375	8568,0576171875	6400,10205078125
O14668;O14668-2	PRRG1	Homo sapiens	Transmembrane gamma-carboxyglutamic acid protein 1;Isoform 2 of Transmembrane gamma-carboxyglutamic acid protein 1	TMG1_HUMAN	1	1	1	True	11,72161000573894	11,29759039193514	12,04531273535355	12,752138461892281	11,884871994080704	10,994866396205833	12,679242760704733	11,772938024488035	12,196900440072948	12,498980035777148	12,51934938537996	12,609834999731266	3377,195556640625	2517,176025390625	4226,6904296875	6898,841796875	3781,83837890625	2040,7254638671875	6558,9208984375	3499,511962890625	4694,970703125	5788,52490234375	5870,83251953125	6250,8427734375
O14672	ADAM10	Homo sapiens	Disintegrin and metalloproteinase domain-containing protein 10	ADA10_HUMAN	16	16	19	False	17,580156532684615	17,829042421500006	17,86359013784272	18,045109889910666	17,613010188222706	17,757289996448616	17,860526084742332	17,940026145853604	17,470165333490094	17,838124228447402	17,770143331272664	17,948232379743573	195954,140625	232850,171875	238493,453125	270470,15625	200467,6875	221552,640625	237987,46875	251469,890625	181569,875	234320,59375	223535,328125	252904,359375
O14737	PDCD5	Homo sapiens	Programmed cell death protein 5	PDCD5_HUMAN	8	8	8	False	14,565797633271721	13,935450143722544	14,058805301022106	14,50459668133187	13,406373189324926	14,255470074889145	14,116074058957107	14,091292198853376	13,211222604671809	14,050996298279076	13,747001361057913	13,330819248485673	24251,689453125	15667,095703125	17065,62109375	23244,41796875	10857,265625	19557,984375	17756,677734375	17454,267578125	9483,623046875	16973,498046875	13748,640625	10303,302734375
O14745	SLC9A3R1	Homo sapiens	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	NHRF1_HUMAN	6	6	6	False	13,680765346324874	13,63354349665988	13,871949593450465	13,158482260746368	13,81220522038166	14,046887359032517	13,656312689573081	13,358709143081413	13,591217688212152	13,56001615092352	13,275307960170805	13,45042141872061	13131,693359375	12708,8291015625	14992,4609375	9143,1923828125	14384,2783203125	16925,224609375	12910,99609375	10504,421875	12341,3935546875	12077,3486328125	9914,3876953125	11193,87109375
O14773	TPP1	Homo sapiens	Tripeptidyl-peptidase 1	TPP1_HUMAN	7	7	10	False	17,835629189740324	19,07231042119261	18,437790417373364	18,692969913259095	18,090650182702312	17,394462563770613	15,509487498069275	18,44363676330021	17,926834179933053	17,578552360987317	17,450114534773018	17,811784089262137	233915,703125	551235,9375	355081,4375	423784,09375	279144,03125	172287,984375	46646,703125	356523,28125	249180,9375	195736,375	179063,84375	230081,28125
