PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] ADIPO_ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] ADIPO_ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] ADIPO_ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] ADIPO_ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] ADIPO_ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] ADIPO_ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] ADIPO_ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] ADIPO_ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] ADIPO_ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] ADIPO_ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] ADIPO_ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] ADIPO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
Q15782;Q15782-6	CHI3L2	Homo sapiens	Chitinase-3-like protein 2;Isoform 3 of Chitinase-3-like protein 2	CH3L2_HUMAN	14	15	18	True	16,579698610045906	17,386475891941238	17,484461411296266	16,877873762281048	17,022448245749146	16,778685664623016	17,739442768132292	18,01162617868335	17,191665906473467	17,969228057346577	18,27578805233016	17,051147857089788	97945,9765625	171336,84375	183378,046875	120433,2109375	133127,421875	112431,4140625	218828,75	264265,0625	149694,9375	256611,8125	317366	135802,25
Q15811;Q15811-10;Q15811-2;Q15811-7;Q15811-8;Q15811-9	ITSN1	Homo sapiens	Intersectin-1;Isoform 10 of Intersectin-1;Isoform 2 of Intersectin-1;Isoform 7 of Intersectin-1;Isoform 8 of Intersectin-1;Isoform 9 of Intersectin-1	ITSN1_HUMAN	19	20	21	False	13,61708335709152	12,92001686193947	13,256397602264196	13,351419022356009	13,381981311933071	13,508005449067175	13,740688064439981	13,480824461462413	14,31840213531187	13,63025712504189	13,5408552414012	13,871111207476913	12564,654296875	7750,19482421875	9785,28125	10451,4755859375	10675,2431640625	11649,7021484375	13688,607421875	11432,271484375	20430,0078125	12679,912109375	11918,005859375	14983,7509765625
Q15814	TBCC	Homo sapiens	Tubulin-specific chaperone C	TBCC_HUMAN	7	7	7	False	12,560420420153783	12,143871755414729	12,103596768738377	11,86126158541066	12,31338959859132	12,52181499072857	12,516885809184458	12,111218149885516	12,287375758400788	12,341768545624639	12,420586711412708	12,032888017933756	6040,36669921875	4525,5322265625	4400,9423828125	3720,450439453125	5089,787109375	5880,87451171875	5860,81591796875	4424,2529296875	4998,83349609375	5190,8984375	5482,38037109375	4190,44580078125
Q15819	UBE2V2	Homo sapiens	Ubiquitin-conjugating enzyme E2 variant 2	UB2V2_HUMAN	2	2	2	False	12,746110482193119	12,497820170862958	12,520704155626067	12,36545914940911	12,539797897611106	12,869937457296587	12,744196990726692	12,664620888628065	13,033878497224913	12,481511222495998	12,53348076091048	13,028034699745474	6870,07666015625	5783,873046875	5876,34814453125	5276,84228515625	5954,63720703125	7485,78271484375	6860,970703125	6492,78125	8386,6474609375	5718,857421875	5928,62060546875	8352,7451171875
Q15836	VAMP3	Homo sapiens	Vesicle-associated membrane protein 3	VAMP3_HUMAN	3	3	3	False	12,566500169323351	11,833141412791703	12,211234637937519	12,285380204914986	11,936057826689979	12,345762972809426	12,960515053613427	11,847863002292668	12,788647050585864	12,090586546828128	12,241202294534455	12,400772619907645	6065,87548828125	3648,6357421875	4741,85107421875	4991,923828125	3918,424072265625	5205,29052734375	7970,83447265625	3686,057861328125	7075,650390625	4361,43310546875	4841,37890625	5407,599609375
Q15843	NEDD8	Homo sapiens	NEDD8	NEDD8_HUMAN	3	3	4	False	14,285242327874437	14,171932514300824	14,15452239893349	14,500742700198067	14,23916714763649	13,793567590705182	14,34342633869533	13,740439791157813	13,835230940054979	14,373690523258189	13,969456700222562	14,234790831649976	19965,787109375	18457,666015625	18236,26171875	23182,40625	19338,216796875	14199,6484375	20787,466796875	13686,251953125	14615,6962890625	21228,142578125	16040,7802734375	19279,64453125
Q15847	ADIRF	Homo sapiens	Adipogenesis regulatory factor	ADIRF_HUMAN	3	3	3	True	15,614503955662002	14,561456003515023	15,201138735372759	14,25329625995196	14,536725065327172	14,698596898540487	14,333832192021378	12,567009781702984	12,720975864539929	14,203942084642973	12,48580830795624	13,167171110936582	50168,83984375	24178,81640625	37670,26953125	19528,537109375	23767,87109375	26590,013671875	20649,685546875	6068,0185546875	6751,4228515625	18871,76953125	5735,91650390625	9198,4248046875
Q15848	ADIPOQ	Homo sapiens	Adiponectin	ADIPO_HUMAN	5	5	5	True	19,203885196010756	19,101328452885436	18,565006871072327	18,70828278310154	18,772803249913043	18,345849582512628	19,784814738333814	19,689957461232595	19,200143542460786	19,227755326682985	19,069261106530732	18,0902528163132	603872,8125	562435,625	387814,40625	428306,125	447895,6875	333158,59375	903280,625	845800,25	602308,6875	613947,3125	550072,0625	279067,15625
Q15904	ATP6AP1	Homo sapiens	V-type proton ATPase subunit S1	VAS1_HUMAN	6	6	8	True	13,742184724497505	14,318234549384432	14,219641222165885	14,665485017591351	13,794974630473064	14,541525007847381	13,187712253715386	14,0063399481024	12,726896762236496	14,537174787116056	13,651551678740438	14,006763676478213	13702,8154296875	20427,634765625	19078,25	25986,685546875	14213,50390625	23847,080078125	9330,3291015625	16456,158203125	6779,18798828125	23775,28125	12868,458984375	16460,9921875
Q15907	RAB11B	Homo sapiens	Ras-related protein Rab-11B	RB11B_HUMAN	9	9	9	False	14,549145524680648	14,86359476925546	14,550480951846023	14,95997116549424	14,652860177470055	14,516350481413973	14,65237453978413	14,37193998564043	13,66071996131765	14,90230159533101	14,75688783994223	14,635765606218682	23973,376953125	29811,77734375	23995,578125	31871,3203125	25760,271484375	23434,56640625	25751,6015625	21202,400390625	12950,498046875	30622,439453125	27686,361328125	25456,837890625
Q15910;Q15910-2;Q15910-3;Q15910-4;Q15910-5	EZH2	Homo sapiens	Histone-lysine N-methyltransferase EZH2;Isoform 2 of Histone-lysine N-methyltransferase EZH2;Isoform 3 of Histone-lysine N-methyltransferase EZH2;Isoform 4 of Histone-lysine N-methyltransferase EZH2;Isoform 5 of Histone-lysine N-methyltransferase EZH2	EZH2_HUMAN	2	2	2	True	15,397481277325088	16,211195269473038	16,10540262234333	16,046043375895636	16,067083738973064	16,29015837800656	15,042774363790775	15,91740085418166	8,849454449150494	14,842770798081002	14,187278666895663	14,437862660741233	43162,21484375	75867,546875	70503,2734375	67661,3046875	68655,3125	80135,75	33754,08203125	61889,234375	461,2657775878906	29384,5625	18655,05078125	22193,701171875
Q15942	ZYX	Homo sapiens	Zyxin	ZYX_HUMAN	21	21	25	True	17,855721961041738	17,44385639924939	17,669733482183535	17,570382684121483	17,659550976781926	17,55317178002537	18,451214005068994	17,994889006067222	18,30629648396721	17,981884019101102	18,47999089030617	18,079263082745648	237196,296875	178288,78125	208506,59375	194631,09375	207040,140625	192323	358400,71875	261216,953125	324148,75	258872,828125	365621,375	276949,4375
Q16082	HSPB2	Homo sapiens	Heat shock protein beta-2	HSPB2_HUMAN	4	4	4	True	12,353556883252477	11,749650960530792	11,24508232531471	NaN	NaN	11,258635326211998	11,478564616053834	11,840555992266479	12,434937405393661	10,458578457551713	11,240813018300567	10,632755077251115	5233,4873046875	3443,478515625	2427,20849609375	NaN	NaN	2450,11767578125	2853,594482421875	3667,435791015625	5537,1865234375	1407,1676025390625	2420,036376953125	1587,7357177734375
Q16181;Q16181-2	SEPTIN7	Homo sapiens	Septin-7;Isoform 2 of Septin-7	SEPT7_HUMAN	12	12	13	True	15,33054068058024	15,416558915223426	15,170829881406506	15,683813949139704	15,632705828325197	15,621690167075888	15,753911737621564	15,542578607527483	15,257331728046251	16,367389687649798	15,461381896404394	16,13460288969503	41205,25390625	43736,765625	36887,12890625	52637,88671875	50805,80859375	50419,359375	55258,61328125	47729,00390625	39166,4765625	84542,53125	45116,94921875	71944,8046875
Q16186	ADRM1	Homo sapiens	Proteasomal ubiquitin receptor ADRM1	ADRM1_HUMAN	7	7	7	False	13,321546242872676	13,0624161029891	12,727163999890065	12,989334553551474	13,277397801838681	13,093844034693955	13,507225556446613	12,965005226841656	13,326056782047246	13,073169425090096	13,208574182781833	13,28696294154597	10237,2900390625	8554,193359375	6780,44384765625	8131,662109375	9928,759765625	8742,583984375	11643,40625	7995,68115234375	10269,3466796875	8618,19140625	9466,2294921875	9994,806640625
Q16204	CCDC6	Homo sapiens	Coiled-coil domain-containing protein 6	CCDC6_HUMAN	3	3	3	False	11,45719761759485	10,62624866482723	11,038877807033725	11,241990130099618	11,18239071601128	10,636541872909719	11,108521106851342	10,78498093453166	10,98298052298746	10,621350113268079	10,81681004075286	11,242357717055716	2811,642822265625	1580,59130859375	2103,93994140625	2422,01171875	2323,994140625	1591,90869140625	2207,994873046875	1764,4232177734375	2023,981689453125	1575,233642578125	1803,782958984375	2422,62890625
Q16222;Q16222-2;Q16222-3	UAP1	Homo sapiens	UDP-N-acetylhexosamine pyrophosphorylase;Isoform AGX1 of UDP-N-acetylhexosamine pyrophosphorylase;Isoform 3 of UDP-N-acetylhexosamine pyrophosphorylase	UAP1_HUMAN	8	8	8	True	12,625758777254129	12,795189512634407	12,597637615695074	13,310568268071028	13,188110990225791	13,299110735168325	13,050819321182736	12,970313239805632	12,192758453050033	13,621401875478844	13,412942692339879	13,863024521125213	6320,21875	7107,810546875	6198,21728515625	10159,6865234375	9332,908203125	10079,3203125	8485,7080078125	8025,1533203125	4681,5107421875	12602,3212890625	10906,818359375	14899,998046875
Q16270	IGFBP7	Homo sapiens	Insulin-like growth factor-binding protein 7	IBP7_HUMAN	15	17	20	False	19,351407429320446	19,340048520902116	20,274939008990305	18,98311695099604	19,48535198820709	19,993456031555123	19,215696955130003	20,26398106032172	20,92519275738042	18,953797344241696	19,511408956626543	19,82041817197205	668889,0625	663643,3125	1268717,125	518188,3125	733965,125	1043830,5	608837,1875	1259117,125	1991180,75	507763,5625	747341,9375	925849,5
Q16363-2	LAMA4	Homo sapiens	Isoform 2 of Laminin subunit alpha-4	LAMA4_HUMAN	90	95	121	False	18,95992050530941	19,90651989097665	19,582529992341676	19,299803036443777	19,28873528773596	19,11643026853649	19,009916242786804	19,59854461592009	19,162635342196968	18,82695631490995	19,455332112247223	18,928753922668015	509923,21875	982787,4375	785107,125	645386,125	640453,9375	568354	527904,0625	793870,75	586851,25	465027,4375	718850,4375	499025,46875
Q16394	EXT1	Homo sapiens	Exostosin-1	EXT1_HUMAN	6	6	7	False	11,954211222869981	12,732135847644946	13,068208676874091	12,08089281561479	12,19510106979507	12,260689725234007	12,098082858375482	12,745362481849396	11,527296350512135	12,169861098917703	12,640524633070694	11,731717088829612	3968,041015625	6803,85107421875	8588,6083984375	4332,22607421875	4689,11865234375	4907,21826171875	4384,154296875	6866,515625	2951,63037109375	4607,7958984375	6385,23779296875	3400,938232421875
Q16401;Q16401-2	PSMD5	Homo sapiens	26S proteasome non-ATPase regulatory subunit 5;Isoform 2 of 26S proteasome non-ATPase regulatory subunit 5	PSMD5_HUMAN	5	5	5	True	10,827922094256015	12,003853623390762	11,680497421646626	12,55975400355163	11,566467419788742	10,938727823457327	10,81723634468731	9,673294732158375	9,965906499988046	11,501549671479173	11,738644818226865	10,368810159747792	1817,7298583984375	4106,95556640625	3282,313720703125	6037,5771484375	3032,868896484375	1962,84130859375	1804,3160400390625	816,4918823242188	1000,084716796875	2899,422119140625	3417,30859375	1322,2783203125
Q16513;Q16513-2;Q16513-3	PKN2	Homo sapiens	Serine/threonine-protein kinase N2;Isoform 2 of Serine/threonine-protein kinase N2;Isoform 3 of Serine/threonine-protein kinase N2	PKN2_HUMAN	5	5	5	False	10,522711782298858	10,480218253246885	10,404229713719092	10,491292736835248	10,553816289072078	9,899105644293245	9,817294516083749	9,854611897556008	NaN	10,316775246542704	10,37835174990712	9,545730909845188	1471,1328125	1428,43359375	1355,143310546875	1439,4407958984375	1503,19482421875	954,8336791992188	902,1943969726562	925,8353881835938	NaN	1275,4364013671875	1331,052490234375	747,39697265625
Q16527	CSRP2	Homo sapiens	Cysteine and glycine-rich protein 2	CSRP2_HUMAN	6	6	6	True	15,157221555465929	14,634898216566416	14,767904581286935	14,245724019137484	14,751682979267535	14,148200520430867	12,943066891744033	13,466721992228688	13,62598301395835	13,14551240459573	12,83403321556063	12,28000751829764	36540,82421875	25441,537109375	27898,58984375	19426,306640625	27586,65625	18156,525390625	7875,0146484375	11321,064453125	12642,40234375	9061,36328125	7301,78369140625	4973,3681640625
Q16531	DDB1	Homo sapiens	DNA damage-binding protein 1	DDB1_HUMAN	23	23	24	True	14,315728370513524	15,125602496748568	14,455755139826916	15,215363100390412	14,580188282735332	14,077214072953788	14,088575888160534	13,560164528323716	13,298281744665342	14,698224257253901	14,559842207984673	13,746044959200633	20392,1796875	35748,68359375	22470,6640625	38043,51953125	24494,806640625	17284,7734375	17421,435546875	12078,5908203125	10073,5302734375	26583,146484375	24151,78515625	13739,529296875
Q16539;Q16539-2	MAPK14	Homo sapiens	Mitogen-activated protein kinase 14;Isoform CSBP1 of Mitogen-activated protein kinase 14	MK14_HUMAN	1	1	1	True	13,005065959196976	12,781846436123189	12,676578344357768	11,881626232842045	12,35273314949786	12,392881677584697	12,31270364952463	11,94195170190109	12,469156625241098	11,983361062288967	12,387332658672424	11,99471804256205	8220,81640625	7042,37548828125	6546,81884765625	3773,339599609375	5230,5	5378,10302734375	5087,36767578125	3934,46484375	5670,0927734375	4049,03125	5357,45703125	4081,03125
Q16543	CDC37	Homo sapiens	Hsp90 co-chaperone Cdc37	CDC37_HUMAN	15	16	16	False	15,925749732452239	15,56886835813046	15,60231114389883	15,86797914522768	15,74195419044701	15,939413227147195	16,127305296325343	15,908413237069087	16,325257411747213	16,039356185334626	16,1083601416771	16,33972742712857	62248,42578125	48606,7265625	49746,62890625	59805,02734375	54802,50390625	62840,76953125	71581,8046875	61504,87890625	82109,265625	67348,40625	70647,953125	82936,953125
Q16555	DPYSL2	Homo sapiens	Dihydropyrimidinase-related protein 2	DPYL2_HUMAN	24	28	39	True	19,08692291703927	18,99800758168025	18,786115946829625	19,281950537640167	19,16677619607993	18,959971430726128	18,7483621921666	18,416905869336876	18,429603399437717	18,782407489035506	18,514842128623982	18,585648548353443	556847,5625	523564,4375	452047,84375	637449,0625	588538,0625	509941,21875	440371,6875	349978,28125	353072,125	450887,34375	374561,25	393403,03125
Q16576	RBBP7	Homo sapiens	Histone-binding protein RBBP7	RBBP7_HUMAN	8	8	9	False	15,086521121165447	14,83686131318117	14,539298461658444	14,899817963008838	14,818536150151587	14,912631359171208	14,751991722317852	14,348025297811304	14,82175160314842	14,695208534723793	14,540605077694124	14,783109547871053	34793,28125	29264,4453125	23810,3046875	30569,767578125	28895,078125	30842,484375	27592,560546875	20853,837890625	28959,55078125	26527,63671875	23831,87890625	28194,17578125
Q16595	FXN	Homo sapiens	Frataxin, mitochondrial	FRDA_HUMAN	3	3	3	True	13,638720380205642	13,027433592935783	13,201028923718468	13,367935788795346	13,376869789676874	13,058418718622043	12,818285899611807	12,858086220950634	12,5885068334121	12,94018847727404	12,423851332428168	12,458606616540015	12754,5146484375	8349,265625	9416,8505859375	10571,8173828125	10637,4873046875	8530,5244140625	7222,5166015625	7424,54150390625	6159,11279296875	7859,318359375	5494,80029296875	5628,7802734375
Q16610;Q16610-4	ECM1	Homo sapiens	Extracellular matrix protein 1;Isoform 4 of Extracellular matrix protein 1	ECM1_HUMAN	23	23	25	True	18,483436942947403	18,063239207081228	18,8637918268186	17,952232641464743	18,2184967221891	18,421272437664634	17,95688020356834	18,58323854891485	19,10852509485859	17,645383687475324	17,799498234683675	17,855156483007587	366495,75	273890,40625	477053,59375	253606,578125	305009,9375	351039,15625	254424,875	392746,40625	565248,25	205016,953125	228130,25	237103,34375
Q16630;Q16630-2;Q16630-3	CPSF6	Homo sapiens	Cleavage and polyadenylation specificity factor subunit 6;Isoform 2 of Cleavage and polyadenylation specificity factor subunit 6;Isoform 3 of Cleavage and polyadenylation specificity factor subunit 6	CPSF6_HUMAN	6	6	6	False	13,58762291095099	13,301904874712953	13,376100874099205	13,342267046784112	13,32131309144836	13,033783243144038	13,439256160750153	13,17418159248453	13,671344751451123	12,98482894760265	13,385900044042028	13,24949311783469	12310,6806640625	10098,8603515625	10631,8193359375	10385,384765625	10235,6357421875	8386,09375	11107,57421875	9243,2314453125	13046,224609375	8106,30615234375	10704,279296875	9738,5625
Q16643;Q16643-3	DBN1	Homo sapiens	Drebrin;Isoform 3 of Drebrin	DREB_HUMAN	12	12	12	True	13,749732275799733	13,363383385360898	13,745815246334285	13,135526119833525	13,391924659221285	13,558797642696351	14,346200839811978	14,115064770531179	14,622213170318203	13,823676080234799	14,41723998985583	14,401884295333588	13774,6904296875	10538,5107421875	13737,341796875	8998,857421875	10749,0732421875	12067,15234375	20827,482421875	17744,259765625	25218,8203125	14499,103515625	21878,708984375	21647,072265625
Q16658	FSCN1	Homo sapiens	Fascin	FSCN1_HUMAN	26	26	28	True	17,339891991519316	17,361473579148086	16,87494214899665	17,318089430451653	17,378112912379176	17,00271494170089	18,045940592056343	17,440459748250575	16,784762929118184	17,74422173486531	18,021272635269508	17,73132804369715	165892,828125	168393,109375	120188,734375	163404,640625	170346,515625	131318,890625	270625,9375	177869,515625	112906,0234375	219554,828125	266037,96875	217601,359375
Q16666;Q16666-2;Q16666-3;Q16666-6	IFI16	Homo sapiens	Gamma-interferon-inducible protein 16;Isoform 2 of Gamma-interferon-inducible protein 16;Isoform 3 of Gamma-interferon-inducible protein 16;Isoform 4 of Gamma-interferon-inducible protein 16	IF16_HUMAN	5	5	5	True	11,266660170349361	11,42853448318937	10,92070521459532	11,6018707394027	11,714806340709146	11,489486019531867	9,996079320357882	10,747531567951258	10,533051755568971	11,52650174646654	9,238200477814006	11,177209194111699	2463,7841796875	2756,3330078125	1938,473388671875	3108,21533203125	3361,306396484375	2875,278564453125	1021,220947265625	1719,2117919921875	1481,7144775390625	2950,005126953125	603,9144897460938	2315,662353515625
Q16674	MIA	Homo sapiens	Melanoma-derived growth regulatory protein	MIA_HUMAN	1	1	1	False	11,786829063067037	12,209592878646532	12,591118937246431	12,27241365291382	12,637851781511216	12,356349605035168	12,105448343208424	13,2848386407158	NaN	12,260004245219207	12,802778731707505	11,855713407805696	3533,369873046875	4736,4580078125	6170,2744140625	4947,2587890625	6373,4189453125	5243,6279296875	4406,59423828125	9980,1005859375	NaN	4904,88720703125	7145,29931640625	3706,170166015625
Q16698;Q16698-2	DECR1	Homo sapiens	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial;Isoform 2 of 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial	DECR_HUMAN	6	6	6	True	13,26578828506247	13,623390909477337	13,168817772763022	14,336736588018637	13,609710578695655	13,79755090855574	12,8179116131044	12,426575729810416	11,819564686178978	14,531724358746876	12,563795015870685	13,787782026424512	9849,1826171875	12619,7080078125	9208,9296875	20691,298828125	12500,607421875	14238,908203125	7220,64306640625	5505,1865234375	3614,460693359375	23685,62890625	6054,51220703125	14142,818359375
Q16706	MAN2A1	Homo sapiens	Alpha-mannosidase 2	MA2A1_HUMAN	19	19	19	True	13,641279929748421	14,468294777392599	14,472243120118387	14,107850965089302	13,852938343431994	14,2266506128202	13,60810453943445	13,901208579775421	12,656987564301213	13,892260141758307	14,008111930853657	13,338104423217324	12777,1630859375	22666,826171875	22728,9453125	17655,755859375	14796,1923828125	19171,16796875	12486,69921875	15299,6240234375	6458,5185546875	15205,0205078125	16476,3828125	10355,462890625
Q16718	NDUFA5	Homo sapiens	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	NDUA5_HUMAN	3	3	3	True	12,652585597286155	11,524644412460928	12,130010860444647	12,684501338749376	11,792650511199058	12,929608148260995	11,787041374380085	10,07317874328736	10,569502533627062	12,038326085784085	10,712018836076368	11,771381260412944	6438,84228515625	2946,209716796875	4482,2607421875	6582,87158203125	3547,65625	7801,89111328125	3533,889892578125	1077,2808837890625	1519,6280517578125	4206,27099609375	1677,4090576171875	3495,73779296875
Q16740	CLPP	Homo sapiens	ATP-dependent Clp protease proteolytic subunit, mitochondrial	CLPP_HUMAN	1	1	1	True	10,913159230973998	10,64128191452831	10,804528790301408	11,021336522295478	11,076868918330895	10,415427159338973	10,354024147761939	NaN	NaN	10,57598222416069	9,607609240880103	8,301977417567397	1928,3607177734375	1597,1475830078125	1788,4930419921875	2078,513671875	2160,079833984375	1365,7021484375	1308,795654296875	NaN	NaN	1526,4686279296875	780,1508178710938	315,6052551269531
Q16762	TST	Homo sapiens	Thiosulfate sulfurtransferase	THTR_HUMAN	6	6	6	True	13,020566808880695	13,183595252615783	12,870558785276996	13,58843168788948	13,342037763071202	12,573373636019364	11,63659762852154	11,216254589797886	10,03440253417579	12,904483583388961	12,509961248807956	12,056292398513209	8309,6201171875	9303,7412109375	7489,00732421875	12317,583984375	10383,734375	6094,84423828125	3183,9404296875	2379,189697265625	1048,7117919921875	7667,197265625	5832,7529296875	4258,98046875
Q16774	GUK1	Homo sapiens	Guanylate kinase	KGUA_HUMAN	7	7	8	True	13,22923249019738	13,598406267925856	13,479824660884073	12,993282997507453	13,332200353003978	12,548001669399365	13,70268380075509	13,598871804974069	12,308201107566715	13,873850535708304	13,919257157367657	13,3200088683511	9602,75390625	12403,041015625	11424,3515625	8153,94775390625	10313,1708984375	5988,59423828125	13332,72265625	12407,0439453125	5071,51513671875	15012,228515625	15492,2294921875	10226,38671875
Q16775;Q16775-2	HAGH	Homo sapiens	Hydroxyacylglutathione hydrolase, mitochondrial;Isoform 2 of Hydroxyacylglutathione hydrolase, mitochondrial	GLO2_HUMAN	4	4	4	False	13,194065922149028	12,715857178870857	12,65867206390252	12,852672181165634	13,00200203613863	12,32483840598464	13,207213659614972	12,907347951095913	12,32387541230051	13,098247223491384	13,505328199343504	12,233468132087253	9371,5107421875	6727,51123046875	6466,06396484375	7396,7314453125	8203,3759765625	5130,3388671875	9457,306640625	7682,43505859375	5126,91552734375	8769,3076171875	11628,103515625	4815,494140625
Q16777;Q6FI13	H2AC20;H2AC18	Homo sapiens	Histone H2A type 2-C;Histone H2A type 2-A	H2A2C_HUMAN;H2A2A_HUMAN	1	1	1	True	15,026773487251896	15,398979269061629	15,763505786478731	NaN	11,381929576193711	16,616665049419154	12,090871594288478	12,300417081429698	17,841551103412367	9,926978464114445	NaN	12,802645828930245	33381,78515625	43207,0546875	55627,3125	NaN	2668,715087890625	100488,09375	4362,294921875	5044,2255859375	234877,84375	973,4603881835938	NaN	7144,64111328125
Q16822	PCK2	Homo sapiens	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	PCKGM_HUMAN	5	5	5	True	11,692383932736085	11,864219590094397	11,70865251998246	12,05416989699475	11,798389231615975	11,421313663344447	11,95790928287629	11,612067344431992	9,51353412673128	12,243869538384361	11,828363336637857	11,865138186231162	3309,46875	3728,08642578125	3346,999267578125	4252,71923828125	3561,796142578125	2742,57177734375	3978,225341796875	3130,26123046875	730,9019775390625	4850,337890625	3636,57177734375	3730,4609375
Q16832	DDR2	Homo sapiens	Discoidin domain-containing receptor 2	DDR2_HUMAN	3	3	3	True	11,34091904154175	11,438878255660669	11,441057048526009	13,299551113004698	10,731936113608908	13,831176846742279	11,022774671897016	11,514159133984077	10,450022633113267	13,688463653575221	10,491367610818969	13,15371622699011	2593,92138671875	2776,166259765625	2780,362060546875	10082,3974609375	1700,727294921875	14574,6826171875	2080,586669921875	2924,874755859375	1398,84716796875	13201,9521484375	1439,5155029296875	9113,037109375
Q16836	HADH	Homo sapiens	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	HCDH_HUMAN	12	14	16	True	17,833664343772508	17,963547183882866	17,398231968350625	17,1590202455175	17,855666364101022	16,61536022713488	16,95055634199498	16,67427838067808	16,099007911326648	17,00634371512511	16,421354245729084	16,229168226965026	233597,34375	255603,34375	172738,71875	146345,640625	237187,15625	100397,25	126656,0390625	104582,2421875	70191,4609375	131649,609375	87764,765625	76818,609375
Q16842	ST3GAL2	Homo sapiens	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2	SIA4B_HUMAN	1	1	1	False	12,560324203618844	12,499723164165713	13,489641953093088	12,138516958540619	12,74579155511437	13,066542044671301	12,35927100794997	13,063301427105358	12,946540714655587	12,262161387116377	13,026505882044354	12,463840015087692	6039,9638671875	5791,50732421875	11502,357421875	4508,76611328125	6868,55810546875	8578,6923828125	5254,2568359375	8559,4443359375	7893,99951171875	4912,2265625	8343,8984375	5649,23583984375
Q16851	UGP2	Homo sapiens	UTP--glucose-1-phosphate uridylyltransferase	UGPA_HUMAN	21	22	22	False	16,868898270771258	17,162890835967342	16,641826523161214	17,21249534619514	16,92587701602677	16,809296821953758	16,819268317631227	16,385982961354873	15,945093984738698	16,980157450101753	16,840310589240953	16,584658059309366	119686,28125	146738,796875	102256,0390625	151871,890625	124507,8359375	114842,4765625	115638,984375	85639,15625	63088,69921875	129281,6015625	117337,984375	98283,2578125
Q16853	AOC3	Homo sapiens	Membrane primary amine oxidase	AOC3_HUMAN	11	12	12	False	14,653087459696822	13,519317347705881	14,152613502704266	13,964963113145952	13,833818059853629	14,629234872072212	15,51705924018622	13,769855797482066	16,099072140245458	14,36257273555876	12,500234542123614	13,37881052459408	25764,330078125	11741,404296875	18212,1484375	15990,8955078125	14601,3896484375	25341,861328125	46892,1640625	13968,173828125	70194,5859375	21065,181640625	5793,560546875	10651,806640625
Q16854;Q16854-2	DGUOK	Homo sapiens	Deoxyguanosine kinase, mitochondrial;Isoform 2 of Deoxyguanosine kinase, mitochondrial	DGUOK_HUMAN	1	1	1	False	NaN	7,7666764009628695	NaN	10,983242404652797	NaN	NaN	9,942115517538017	NaN	NaN	11,03112198791496	NaN	10,231588298928955	NaN	217,7722625732422	NaN	2024,34912109375	NaN	NaN	983,7279052734375	NaN	NaN	2092,65966796875	NaN	1202,305908203125
