PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.Log2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.Log2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.Log2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.Log2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.Log2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.Log2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.Log2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.Log2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.Log2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.Log2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.Log2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.Log2Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
Q8NC60	NOA1	Homo sapiens	Nitric oxide-associated protein 1	NOA1_HUMAN	1	1	1	False	12,136235485783173	11,944438353879821	11,60655725367608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4501,6416015625	3941,252197265625	3118,32861328125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q8NC96	NECAP1	Homo sapiens	Adaptin ear-binding coat-associated protein 1	NECP1_HUMAN	4	4	4	False	14,44655113894701	14,243363885228545	14,398861746191049	14,54770909284552	14,514538294326558	14,666693192540734	14,538861002583612	14,651835869499566	14,581629528199876	13,94635705214969	14,584863549976049	14,47666809539126	22327,763671875	19394,552734375	21601,767578125	23949,51953125	23405,1484375	26008,45703125	23803,0859375	25741,98828125	24519,2890625	15785,9892578125	24574,314453125	22798,765625
Q8NCA5	FAM98A	Homo sapiens	Protein FAM98A	FA98A_HUMAN	10	10	12	False	16,395812851685463	16,463130066947507	16,444101411298774	16,623022222467117	16,28561923582484	16,48198956892745	16,361987399167166	16,622508561006004	16,279913322874858	16,506690020767394	16,376894424234273	16,310873456722746	86224,65625	90343,3046875	89159,53125	100931,8671875	79884,015625	91532,0625	84226,546875	100895,9375	79568,6953125	93112,6796875	85101,3515625	81294,6875
Q8NCC3	PLA2G15	Homo sapiens	Phospholipase A2 group XV	PAG15_HUMAN	5	5	5	True	16,263625675663878	16,23506089576027	16,31566591241415	15,558197171422561	16,236094213236758	15,543766173532374	16,693756627677473	16,52465493285535	16,367930191540736	15,907369774342568	16,441013596113123	15,703436721330064	78675,4375	77133,015625	81565,1875	48248,5234375	77188,28125	47768,30859375	106003,8125	94279,3984375	84574,2109375	61460,41015625	88968,90625	53358,73046875
Q8NCE2	MTMR14	Homo sapiens	Myotubularin-related protein 14	MTMRE_HUMAN	8	8	8	False	14,809631452845638	14,608194462627221	14,56299628652374	14,85264818129566	14,92591919999701	14,744732231863349	14,845272576699232	14,697993692903639	14,725892828129446	14,783928934081775	14,794119542350108	14,865163206628498	28717,279296875	24974,955078125	24204,64453125	29586,43359375	31127,869140625	27454,06640625	29435,5625	26578,8984375	27097,888671875	28210,193359375	28410,1640625	29844,205078125
Q8NCG7;Q8NCG7-2;Q8NCG7-4	DAGLB	Homo sapiens	Diacylglycerol lipase-beta;Isoform 2 of Diacylglycerol lipase-beta;Isoform 4 of Diacylglycerol lipase-beta	DGLB_HUMAN	3	3	3	False	13,468870476770716	13,133904319042514	13,79043093109037	13,410357793952103	13,15970045046905	13,338132313616414	13,577351950642985	13,002639752964315	13,111283429663782	13,210464901070111	12,717050280165262	13,32006934779477	11337,9365234375	8988,7470703125	14168,8095703125	10887,2939453125	9150,916015625	10355,6630859375	12223,3486328125	8207,0029296875	8848,90625	9478,6435546875	6733,0771484375	10226,8154296875
Q8NCH0	CHST14	Homo sapiens	Carbohydrate sulfotransferase 14	CHSTE_HUMAN	7	7	7	False	15,096923255135234	14,964375331395633	14,815072870573758	15,156466269664428	14,663941326513555	15,011270429088608	14,889262661999656	14,788138316668606	14,772219517581863	14,851934860053424	14,751901240792286	14,830752418888412	35045,0546875	31968,763671875	28825,796875	36521,69921875	25958,89453125	33024,98828125	30346,923828125	28292,623046875	27982,15625	29571,80859375	27590,830078125	29140,791015625
Q8NCJ5	SPRYD3	Homo sapiens	SPRY domain-containing protein 3	SPRY3_HUMAN	6	6	6	False	15,234709422540503	15,364694945530609	15,302702645560931	15,205923723137403	15,23216720658242	15,290769792555118	15,341281682693216	15,378946224092973	15,468747700062496	15,079194221510985	15,323931745420147	15,455960776972622	38557,11328125	42192,3828125	40417,78515625	37795,41796875	38489,23046875	40084,859375	41513,17578125	42611,234375	45347,88671875	34617,02734375	41016,92578125	44947,734375
Q8NCM8-3	DYNC2H1	Homo sapiens	Isoform 3 of Cytoplasmic dynein 2 heavy chain 1	DYHC2_HUMAN	6	6	6	False	13,572761511084678	13,687063478515356	13,881724801258557	13,708201097729459	13,586022441629233	13,354510227533671	13,38325300533186	13,925484718455929	13,455673002165476	13,07769473885024	13,991316138809001	13,234233737814625	12184,517578125	13189,1455078125	15094,3896484375	13383,80859375	12297,03125	10473,8935546875	10684,6572265625	15559,248046875	11234,6923828125	8645,2666015625	16285,677734375	9636,1005859375
Q8NCM8;Q8NCM8-2	DYNC2H1	Homo sapiens	Cytoplasmic dynein 2 heavy chain 1;Isoform 2 of Cytoplasmic dynein 2 heavy chain 1	DYHC2_HUMAN	6	6	6	False	14,780919270650873	14,003511392669703	14,431493778541876	14,16353144546908	14,394357103109396	13,776560139477445	14,01421819755985	13,919473490252075	13,938586863159857	14,284216374287004	14,378956672160651	13,547511773105454	28151,404296875	16423,92578125	22095,94140625	18350,49609375	21534,423828125	14033,236328125	16546,267578125	15494,552734375	15701,1962890625	19951,59375	21305,771484375	11973,1220703125
Q8NCN4	RNF169	Homo sapiens	E3 ubiquitin-protein ligase RNF169	RN169_HUMAN	2	2	2	False	NaN	NaN	NaN	8,146091149211559	9,060578355176357	NaN	NaN	8,911488269198067	7,549175613891675	NaN	3,246613619600418	NaN	NaN	NaN	NaN	283,2812194824219	533,9564819335938	NaN	NaN	481,5321350097656	187,29591369628906	NaN	9,491352081298828	NaN
Q8NCN5	PDPR	Homo sapiens	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	PDPR_HUMAN	36	36	38	False	18,13458393340456	18,168398363916612	18,12504180952354	18,078168239447184	17,895653212521363	18,090472835129983	18,155272062168116	17,987107846762584	18,017778947236312	17,869846267788688	17,90202487576287	17,860441592264426	287775,4375	294600,09375	285878,34375	276739,34375	243853,171875	279109,71875	291931,84375	259811,875	265394,5	239529,90625	244932,53125	237973,53125
Q8NCW5	NAXE	Homo sapiens	NAD(P)H-hydrate epimerase	NNRE_HUMAN	9	9	10	False	16,87532161851377	16,931943621280166	16,740599856148066	16,83944995612796	16,804441446094287	16,86534154700415	16,94168633481088	17,12163089637348	16,964199919833955	16,903631354059694	16,885922171434277	16,82673806487231	120220,3515625	125032,5	109502,1640625	117268,0078125	114456,625	119391,578125	125879,71875	142601,625	127859,5078125	122602,7109375	121106,953125	116239,2734375
Q8NCW6	GALNT11	Homo sapiens	Polypeptide N-acetylgalactosaminyltransferase 11	GLT11_HUMAN	4	4	4	False	13,672879574431443	13,345607197586153	13,494574366523207	13,475483095263625	13,205760591837565	13,417121626788	13,853536672130899	13,192236819360845	13,096928561791685	12,963175672338606	13,425357681081483	13,152204677424335	13060,111328125	10409,45703125	11541,75	11390,0234375	9447,7861328125	10938,45703125	14802,330078125	9359,63671875	8761,2958984375	7985,5478515625	11001,0810546875	9103,494140625
Q8ND04;Q8ND04-2	SMG8	Homo sapiens	Protein SMG8;Isoform 2 of Protein SMG8	SMG8_HUMAN	12	12	12	False	14,085875033309676	14,014395975665778	14,125677375200818	13,729013979484609	13,995047006315058	13,876270090091415	14,023702585097094	14,158773462977111	13,955255955628097	13,942280478095057	14,084770440901197	13,776021614819255	17388,8515625	16548,306640625	17875,26953125	13578,2880859375	16327,84765625	15037,4267578125	16655,40234375	18290,076171875	15883,662109375	15741,4462890625	17375,54296875	14027,9990234375
Q8ND24	RNF214	Homo sapiens	RING finger protein 214	RN214_HUMAN	15	15	15	False	14,726938846099529	14,790490988848687	14,621864075518916	14,728838510815693	14,933186726015377	14,710372292382589	14,748511860532261	14,743961951585867	14,595428344932436	14,581411278066103	14,559194666603734	14,605519645316992	27117,54296875	28338,798828125	25212,71875	27153,2734375	31285,0703125	26807,931640625	27526,0859375	27439,412109375	24754,931640625	24515,580078125	24140,947265625	24928,693359375
Q8ND24-2	RNF214	Homo sapiens	Isoform 2 of RING finger protein 214	RN214_HUMAN	1	1	1	False	16,878986838036035	17,026777201296696	16,74252151355659	16,964282427627086	17,02811043189702	17,112003062837495	16,756277471338663	17,05734165356237	17,051946390371054	16,959256984442256	17,108292336302217	16,844662382608956	120526,1640625	133527,484375	109648,1171875	127866,8203125	133650,9375	141653,140625	110698,6015625	136386,53125	135877,4375	127422,1875	141289,265625	117692,4609375
Q8ND25;Q8ND25-2	ZNRF1	Homo sapiens	E3 ubiquitin-protein ligase ZNRF1;Isoform 2 of E3 ubiquitin-protein ligase ZNRF1	ZNRF1_HUMAN	3	3	3	False	13,17228832295951	13,282797162256436	13,092025743280287	13,382323750463835	13,239418620480633	12,904659058249079	13,387017710703907	12,9186292536716	12,673585023504986	13,020659379276722	12,626050768491291	12,697067353943446	9231,109375	9965,98828125	8731,572265625	10677,77734375	9670,7939453125	7668,1298828125	10712,5751953125	7742,744140625	6533,24951171875	8310,1533203125	6321,498046875	6640,45947265625
Q8ND56;Q8ND56-2;Q8ND56-3	LSM14A	Homo sapiens	Protein LSM14 homolog A;Isoform 2 of Protein LSM14 homolog A;Isoform 3 of Protein LSM14 homolog A	LS14A_HUMAN	9	9	10	False	16,6714447481508	16,779612062154314	16,668591148819043	16,80889074470308	16,8627636179644	16,817682037788504	16,37785431459935	16,586136549727893	16,682561206005744	16,84277319539542	16,566655429162996	16,950688841245483	104377,03125	112503,6328125	104170,78125	114810,15625	119178,4296875	115511,90625	85157,9921875	98384,03125	105184,3984375	117538,4453125	97064,453125	126667,671875
Q8ND76	CCNY	Homo sapiens	Cyclin-Y	CCNY_HUMAN	5	5	5	False	13,72300259393405	13,48046949447262	13,52108938993337	13,63328927569609	12,893314308518153	13,147515802106232	13,680001356051797	13,299399490618264	13,430796691270757	13,481401219798958	13,315810860806055	13,642273962627915	13521,828125	11429,458984375	11755,8349609375	12706,58984375	7608,0673828125	9073,955078125	13124,7412109375	10081,337890625	11042,6337890625	11436,8427734375	10196,6728515625	12785,9697265625
Q8ND82	ZNF280C	Homo sapiens	Zinc finger protein 280C	Z280C_HUMAN	2	2	2	False	12,03985682295316	11,894294517441665	12,511019197414788	12,553310901162602	12,39438994590366	12,757148358969669	NaN	12,118119202069845	12,389302842821268	12,197929058615955	12,344152980607417	12,243527323112845	4210,736328125	3806,619140625	5837,03173828125	6010,67333984375	5383,728515625	6922,84033203125	NaN	4445,466796875	5364,7783203125	4698,3193359375	5199,48486328125	4849,1875
Q8ND90	PNMA1	Homo sapiens	Paraneoplastic antigen Ma1	PNMA1_HUMAN	4	4	4	False	13,494213487477575	13,826020932936093	14,042153645908401	13,894376495295976	13,263870629724558	13,81686715541145	14,03220315786279	13,121459372077524	13,387333579087645	13,665351749668641	13,572260519886441	13,617160500862644	11538,86328125	14522,6884765625	16869,78125	15227,341796875	9836,099609375	14430,8349609375	16753,828125	8911,5419921875	10714,9208984375	12992,142578125	12180,287109375	12565,326171875
Q8ND94	LRRN4CL	Homo sapiens	LRRN4 C-terminal-like protein	LRN4L_HUMAN	4	4	4	False	15,79064181825383	15,544805052475146	15,284186998146192	15,693866033891952	14,978263307195887	14,867858052451997	16,191172649769648	14,158154626494778	15,187691264530207	15,605378460254254	15,27632450375215	15,407641334126177	56683,5234375	47802,71875	39902,375	53005,92578125	32277,994140625	29900,00390625	74821,8828125	18282,232421875	37320,7734375	49852,5078125	39685,50390625	43467,25390625
Q8NDA8	MROH1	Homo sapiens	Maestro heat-like repeat-containing protein family member 1	MROH1_HUMAN	19	19	19	True	15,32614046731424	15,294034390187639	15,476449813957643	14,890557454996518	15,26735721366148	14,778216426407	15,01757542114426	15,255055951673897	15,142084147205185	14,444892675274824	15,27863845948118	14,317845509473612	41079,76953125	40175,66796875	45590,6328125	30374,171875	39439,59765625	28098,712890625	33169,6328125	39104,7421875	36159,42578125	22302,111328125	39749,20703125	20422,126953125
Q8NDC0	MAPK1IP1L	Homo sapiens	MAPK-interacting and spindle-stabilizing protein-like	MISSL_HUMAN	1	1	2	False	14,764196242245104	15,13695748495617	15,042043401732421	14,946717572579058	15,105683798703863	14,835097812244728	15,102605780416615	14,58910957161804	15,050253712233838	14,786377822687815	14,666220101278862	14,725780728350234	27826,970703125	36031,16015625	33736,984375	31579,869140625	35258,5078125	29228,6953125	35183,36328125	24646,74609375	33929,52734375	28258,119140625	25999,9296875	27095,783203125
Q8NDF8;Q8NDF8-2;Q8NDF8-3;Q8NDF8-5	TENT4B	Homo sapiens	Terminal nucleotidyltransferase 4B;Isoform 2 of Terminal nucleotidyltransferase 4B;Isoform 3 of Terminal nucleotidyltransferase 4B;Isoform 5 of Terminal nucleotidyltransferase 4B	PAPD5_HUMAN	1	1	1	False	NaN	13,382444343371382	13,79044057629623	13,583638199959717	13,510133944319483	13,718270515901335	13,633568328752727	NaN	12,182421330451563	13,155838415122142	NaN	NaN	NaN	10678,669921875	14168,904296875	12276,7255859375	11666,90234375	13477,548828125	12709,0478515625	NaN	4648,0869140625	9126,4521484375	NaN	NaN
Q8NDH3	NPEPL1	Homo sapiens	Probable aminopeptidase NPEPL1	PEPL1_HUMAN	18	18	18	False	17,06353316485467	17,158011898941375	17,00184213346909	17,087596860093477	17,187566682145974	17,076937075385093	17,127683143600514	17,089161757524124	17,038514146804044	17,09868592077508	17,112705318066673	17,0596162754757	136973,109375	146243,390625	131239,46875	139276,9375	149270,203125	138251,640625	143201,109375	139428,09375	134618,21875	140351,59375	141722,109375	136601,734375
Q8NDI1;Q8NDI1-2;Q8NDI1-3	EHBP1	Homo sapiens	EH domain-binding protein 1;Isoform 2 of EH domain-binding protein 1;Isoform 3 of EH domain-binding protein 1	EHBP1_HUMAN	34	34	35	False	17,18048710160058	17,111344567070134	16,969521430405944	17,018126811835604	17,163628640899855	17,072505553017432	16,89954224168582	17,061471234967694	16,96857381383777	16,860359557837366	16,952329168584395	16,78707765356325	148539,5	141588,5	128332	132729,25	146813,859375	137827,625	122255,703125	136777,484375	128247,734375	118980	126811,7734375	113087,3203125
Q8NDN9	RCBTB1	Homo sapiens	RCC1 and BTB domain-containing protein 1	RCBT1_HUMAN	3	3	3	True	11,24480440639309	11,315943498623065	11,989806866299816	11,271454336353676	11,449594646772434	11,524078110766212	10,00714312874169	10,996124674170655	10,825456015749378	10,685229152276568	NaN	11,012259997477365	2426,740966796875	2549,402587890625	4067,162353515625	2471,985107421875	2796,864501953125	2945,053466796875	1029,0826416015625	2042,506103515625	1814,6253662109375	1646,54833984375	NaN	2065,47802734375
Q8NDQ6	ZNF540	Homo sapiens	Zinc finger protein 540	ZN540_HUMAN	1	1	1	True	15,254905633296186	15,494593531120028	15,13804535495741	14,119311933477993	14,71119285774411	14,728886660463878	14,394443199363488	14,6703009596984	14,38660547867041	14,16129506411239	13,86976918980885	14,414918740370595	39100,66796875	46167,61328125	36058,33984375	17796,57421875	26823,18359375	27154,1796875	21535,708984375	26073,578125	21419,029296875	18322,072265625	14969,8193359375	21843,53515625
Q8NDT2	RBM15B	Homo sapiens	Putative RNA-binding protein 15B	RB15B_HUMAN	8	8	8	False	14,281094499165539	14,703080118162532	14,545259334244273	14,464659912111925	14,457732931327191	14,441093025626746	14,251914025607597	14,330406095370886	14,120745548783864	14,19055354341822	14,313540449788636	14,232255054884781	19908,466796875	26672,771484375	23908,88671875	22609,7890625	22501,490234375	22243,451171875	19509,8359375	20600,705078125	17814,267578125	18697,4453125	20361,27734375	19245,787109375
Q8NDV7;Q8NDV7-2;Q8NDV7-5;Q8NDV7-6	TNRC6A	Homo sapiens	Trinucleotide repeat-containing gene 6A protein;Isoform 2 of Trinucleotide repeat-containing gene 6A protein;Isoform 5 of Trinucleotide repeat-containing gene 6A protein;Isoform 6 of Trinucleotide repeat-containing gene 6A protein	TNR6A_HUMAN	5	5	5	False	12,962799212046605	13,235003613658165	12,64480324185482	13,183020151624504	12,644340191585131	13,066280894738767	13,144173702753518	12,430709420030125	12,998206310252867	12,980263111064108	12,774062433325215	12,484683400347475	7983,46435546875	9641,244140625	6404,20263671875	9300,033203125	6402,1474609375	8577,1396484375	9052,958984375	5520,98291015625	8181,8212890625	8080,69189453125	7004,48095703125	5731,44580078125
Q8NDX5;Q8NDX5-2;Q8NDX5-7	PHC3	Homo sapiens	Polyhomeotic-like protein 3;Isoform 2 of Polyhomeotic-like protein 3;Isoform 7 of Polyhomeotic-like protein 3	PHC3_HUMAN	7	7	8	False	14,408342051584828	14,358719470495663	14,30102179156621	14,203891915257374	14,404226204878308	14,320652107443186	14,014205936193274	13,885262548239462	14,075753000208485	13,968057572748746	13,591051006357478	14,21542101950647	21744,185546875	21008,994140625	20185,361328125	18871,11328125	21682,240234375	20461,89453125	16546,126953125	15131,44921875	17267,27734375	16025,2314453125	12339,9677734375	19022,5234375
Q8NDX6	ZNF740	Homo sapiens	Zinc finger protein 740	ZN740_HUMAN	1	1	1	False	11,192070175893738	11,345070855716374	NaN	NaN	12,896873199344695	NaN	NaN	NaN	NaN	NaN	NaN	11,980258403562177	2339,638916015625	2601,39697265625	NaN	NaN	7626,8583984375	NaN	NaN	NaN	NaN	NaN	NaN	4040,332763671875
Q8NDZ4	DIPK2A	Homo sapiens	Divergent protein kinase domain 2A	DIK2A_HUMAN	3	3	3	False	12,14272502510078	11,635066885751689	12,746962317833729	12,453179435671526	NaN	11,971160498423716	12,673256122890512	11,096273122463153	10,914496451428512	12,860223707662	12,43873475519083	9,655879516822473	4521,9365234375	3180,56396484375	6874,13427734375	5607,6455078125	NaN	4014,933837890625	6531,76025390625	2189,3291015625	1930,14892578125	7435,5498046875	5551,7802734375	806,6950073242188
Q8NE01;Q8NE01-2;Q8NE01-3	CNNM3	Homo sapiens	Metal transporter CNNM3;Isoform 2 of Metal transporter CNNM3;Isoform 3 of Metal transporter CNNM3	CNNM3_HUMAN	3	3	3	False	12,823271989644907	12,88380884212604	12,933353070842644	13,121947490888651	12,095486523938018	12,925101099845023	12,546529479414778	NaN	12,719881970648865	13,364426182859074	12,3902303703846	13,099782321449222	7247,521484375	7558,10498046875	7822,16943359375	8914,5576171875	4376,271484375	7777,5556640625	5982,486328125	NaN	6746,3056640625	10546,130859375	5368,228515625	8778,6435546875
Q8NE28;Q8NE28-2	STKLD1	Homo sapiens	Serine/threonine kinase-like domain-containing protein STKLD1;Isoform 2 of Serine/threonine kinase-like domain-containing protein STKLD1	STKL1_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0,35323945543052354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	1,277425765991211	NaN
Q8NE71;Q8NE71-2	ABCF1	Homo sapiens	ATP-binding cassette sub-family F member 1;Isoform 2 of ATP-binding cassette sub-family F member 1	ABCF1_HUMAN	35	35	36	False	18,478277241332034	18,466677563670185	18,406163864858556	18,59016658542499	18,49520702988296	18,605376764593075	18,31505735716984	18,281759564810994	18,166504380385913	18,577424794091492	18,301107081234015	18,4821358491943	365187,34375	362262,90625	347382,09375	394636,96875	369498	398819,59375	326123,15625	318682,34375	294213,59375	391166,90625	322984,875	366165,375
Q8NE86;Q8NE86-3	MCU	Homo sapiens	Calcium uniporter protein, mitochondrial;Isoform 3 of Calcium uniporter protein, mitochondrial	MCU_HUMAN	13	13	14	False	17,674181382465886	17,64431224319243	17,85569268975711	17,636269369545374	17,35842182355721	17,47517110430732	17,848440037784233	17,60558644624392	17,582939369449022	17,804834994851774	17,636298912592537	17,623565617690236	209150,421875	204864,75	237191,484375	203725,828125	168037,28125	182200,96875	236002,078125	199438,78125	196332,484375	228975,703125	203730	201939,78125
Q8NEA9;Q96IK5	GMCL2;GMCL1	Homo sapiens	Germ cell-less protein-like 2;Germ cell-less protein-like 1	GMCL2_HUMAN;GMCL1_HUMAN	1	1	1	True	16,491925862265077	NaN	16,327500152682894	15,112792002359829	15,14463552878891	13,566236874546078	NaN	NaN	14,34336276383407	NaN	16,360810924210682	16,054100821448714	92164,6484375	NaN	82237,0078125	35432,65625	36223,4296875	12129,537109375	NaN	NaN	20786,55078125	NaN	84157,890625	68040,25
