PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
P04062;P04062-2;P04062-4;P04062-5	GBA	Homo sapiens	Lysosomal acid glucosylceramidase;Isoform Short of Lysosomal acid glucosylceramidase;Isoform 4 of Lysosomal acid glucosylceramidase;Isoform 5 of Lysosomal acid glucosylceramidase	GLCM_HUMAN	6	6	6	True	12,467108350994257	13,014446205931282	12,480832471862431	11,906333447700508	12,652285249556114	13,068326945416494	12,235227614649734	11,674985839247567	11,925424864005667	12,404878312784945	12,616896199027206	12,618953715550234	5662,04833984375	8274,44140625	5716,16748046875	3838,517333984375	6437,501953125	8589,3125	4821,37060546875	3269,798095703125	3889,650634765625	5423,0107421875	6281,51220703125	6290,47705078125
P04066	FUCA1	Homo sapiens	Tissue alpha-L-fucosidase	FUCO_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	5,310872070277853	-0,82871170581446	NaN	0	5,061318943754563	NaN	NaN	-0,6253921563219147	NaN	NaN	NaN	NaN	39,69463348388672	0,563031792640686	NaN	1	33,3894157409668	NaN	NaN	0,6482435464859009
P04075	ALDOA	Homo sapiens	Fructose-bisphosphate aldolase A	ALDOA_HUMAN	31	32	40	False	19,07394165038487	18,823140086613666	18,85331393435421	19,177743739055042	18,646671315236112	18,86358919265462	19,29933478423265	18,670453113811472	19,05134670200418	19,474726258263875	18,947969859341164	18,916492443975923	551859,5625	463798,96875	473601,4375	593029,25	410400,03125	476986,59375	645176,6875	417221,25	543283,875	728579,1875	505716,6875	494802,21875
P04080	CSTB	Homo sapiens	Cystatin-B	CYTB_HUMAN	6	10	10	False	17,68746336209665	17,31017188403159	17,657668882741035	17,87128862611101	17,501221760934683	17,20568662495108	17,8737386634231	17,88553207510284	17,492293793794595	18,058032032606175	17,82536410603202	17,669492696184808	211084,828125	162510,328125	206770,21875	239769,5	185520,84375	151156,828125	240177,03125	242148,421875	184376,3125	272903,625	232257,25	208471,796875
P04083	ANXA1	Homo sapiens	Annexin A1	ANXA1_HUMAN	22	24	32	False	17,454388538455174	17,837091611513294	17,006564240038628	17,7323755126967	17,854070817098254	17,042904418521577	17,155146192918156	16,356629815819733	17,895620303034754	17,77089885544033	17,8418580908096	16,9440103980775	179595,109375	234152,9375	131669,734375	217759,40625	236924,984375	135028,5	145953,1875	83914,34375	243847,609375	223652,421875	234927,828125	126082,6640625
P04085;P04085-2	PDGFA	Homo sapiens	Platelet-derived growth factor subunit A;Isoform Short of Platelet-derived growth factor subunit A	PDGFA_HUMAN	3	3	3	False	12,866387920159777	12,574069605315925	13,300464422999925	13,067921741047122	12,968846407422665	13,357095012095494	12,876672065112926	12,581024575909174	12,751066827668467	12,912272361784837	12,53086707934595	12,919379286224185	7467,3876953125	6097,78515625	10088,7822265625	8586,900390625	8016,998046875	10492,67578125	7520,80859375	6127,25244140625	6893,71923828125	7708,70263671875	5917,8896484375	7746,7705078125
P04156	PRNP	Homo sapiens	Major prion protein	PRIO_HUMAN	4	5	5	False	16,35332171336425	16,77747536094225	17,224317931156957	16,97839887266789	17,398740821990778	17,156607298709996	16,63212580683624	17,498222522073352	16,892555045187443	16,644674980041007	16,96373140471758	17,055973965856616	83722,1484375	112337,1328125	153121,5625	129124,109375	172799,65625	146101,078125	101570,7734375	185135,5625	121665,03125	102458,1328125	127817,9921875	136257,296875
P04179;P04179-2;P04179-4	SOD2	Homo sapiens	Superoxide dismutase [Mn], mitochondrial;Isoform 2 of Superoxide dismutase [Mn], mitochondrial;Isoform 4 of Superoxide dismutase [Mn], mitochondrial	SODM_HUMAN	5	5	5	False	12,609475794924672	12,327701336499688	12,779986400895886	12,345851071071452	12,362083878949825	12,631335390769397	12,428950238566419	12,945726995988423	12,405044443395449	12,550862778661276	12,754305752301565	12,436556261986919	6249,28662109375	5140,52978515625	7033,3017578125	5205,6083984375	5264,51123046875	6344,6962890625	5514,2548828125	7889,54833984375	5423,63525390625	6000,482421875	6909,21337890625	5543,4033203125
P04216	THY1	Homo sapiens	Thy-1 membrane glycoprotein	THY1_HUMAN	3	3	3	False	12,407940016701586	12,861836410645994	11,952919478926523	13,178439339345998	13,369751218217127	11,979869284138934	13,054139418024828	11,749176990533721	13,424559471188578	12,643548734587833	12,821750922048391	12,303317827239395	5434,53173828125	7443,8662109375	3964,48974609375	9270,55078125	10585,12890625	4039,2431640625	8505,2587890625	3442,347412109375	10994,99609375	6398,63623046875	7239,88427734375	5054,3779296875
P04217;P04217-2	A1BG	Homo sapiens	Alpha-1B-glycoprotein;Isoform 2 of Alpha-1B-glycoprotein	A1BG_HUMAN	1	1	1	False	12,649648479354491	13,165733242206475	NaN	12,804112405384066	13,694882190187053	12,163564612418417	12,242216538681813	NaN	13,36136782114106	13,67971127935704	13,97900531325617	12,426121274040744	6425,7470703125	9189,26171875	NaN	7151,90771484375	13260,818359375	4587,7294921875	4844,78369140625	NaN	10523,7978515625	13122,1025390625	16147,2998046875	5503,45263671875
P04259	KRT6B	Homo sapiens	Keratin, type II cytoskeletal 6B	K2C6B_HUMAN	22	25	25	False	20,11882133813519	19,69654129772886	19,190137241282628	19,47990999766827	20,272126993057594	19,22198161914662	18,329883227600135	19,438803906182287	19,711420902324093	20,57304939822022	20,03488021610749	22,750536998660078	1138593,5	849668,9375	598145,625	731201,75	1266246,625	611495,1875	329491,84375	710661,9375	858477,5625	1559929,5	1074236,5	7056576,5
P04264	KRT1	Homo sapiens	Keratin, type II cytoskeletal 1	K2C1_HUMAN	26	31	31	False	14,32014497797324	14,867227169035132	11,023609025431048	14,09492302488901	14,444551376639069	10,814347470148011	11,825268599129775	14,9900803264495	13,522469467637134	15,118617481391922	14,493297944094289	17,825036793890323	20454,703125	29886,931640625	2081,790283203125	17498,25	22296,8359375	1800,7066650390625	3628,779296875	32543,466796875	11767,0859375	35576,01953125	23063,0859375	232204,5625
P04275	VWF	Homo sapiens	von Willebrand factor	VWF_HUMAN	1	1	1	False	8,175906752075948	NaN	NaN	NaN	8,883498534701358	NaN	6,514583560544473	NaN	NaN	6,819516156464973	8,825829223559076	NaN	289,19659423828125	NaN	NaN	NaN	472,27996826171875	NaN	91,42922973632812	NaN	NaN	112,9480972290039	453,7737121582031	NaN
P04279;P04279-2;Q02383	SEMG1;SEMG1;SEMG2	Homo sapiens	Semenogelin-1;Isoform 2 of Semenogelin-1;Semenogelin-2	SEMG1_HUMAN;SEMG1_HUMAN;SEMG2_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	11,264016722872295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2459,27392578125	NaN	NaN	NaN	NaN	NaN	NaN
P04406	GAPDH	Homo sapiens	Glyceraldehyde-3-phosphate dehydrogenase	G3P_HUMAN	18	31	41	False	16,351259407724925	16,690080800550266	16,362392276586014	16,444975428979056	16,742521719142502	16,486001724318804	16,367243030215914	16,394712969244257	16,784111411696973	16,48174499656633	16,765200798340665	16,497405402733193	83602,5546875	105734,0703125	84250,1875	89213,5625	109648,1328125	91786,96875	84533,9375	86158,9453125	112855,046875	91516,546875	111385,4140625	92515,3671875
P04424;P04424-2;P04424-3	ASL	Homo sapiens	Argininosuccinate lyase;Isoform 2 of Argininosuccinate lyase;Isoform 3 of Argininosuccinate lyase	ARLY_HUMAN	4	4	4	False	12,586168626684671	12,113261597535546	11,832692166240353	12,123558469887028	11,898710149132599	12,383371542852199	12,042017175741083	11,280350394352793	11,98269509614041	12,24984419021198	12,007409729676535	11,949741858388496	6149,138671875	4430,52392578125	3647,499755859375	4462,2587890625	3818,287841796875	5342,767578125	4217,04638671875	2487,275146484375	4047,16259765625	4870,46630859375	4117,09130859375	3955,767333984375
P04439	HLA-A	Homo sapiens	HLA class I histocompatibility antigen, A alpha chain	HLAA_HUMAN	22	24	29	True	19,203818300471077	19,26726933358205	19,254489617962072	20,045351401092212	20,02087264157607	19,83439408409383	18,908659418684845	18,50519455169518	19,07313068036136	19,570175467842326	19,53265496062873	19,66880731193686	603844,8125	630995,125	625430,3125	1082061,75	1063856,875	934862,125	492123	372064,84375	551549,4375	778412,5625	758429,1875	833491,125
P04439-2	HLA-A	Homo sapiens	Isoform 2 of HLA class I histocompatibility antigen, A alpha chain	HLAA_HUMAN	1	1	1	True	11,429400611485544	12,261894484554254	12,382750925896778	12,52269645925696	12,497321338271542	13,024349554149643	11,405167178118397	12,566760861622209	11,709564195789687	11,743880515813416	11,71813304521135	12,637440227253053	2757,98828125	4911,31787109375	5340,4697265625	5884,46875	5781,87353515625	8331,4365234375	2712,04833984375	6066,9716796875	3349,114990234375	3429,73291015625	3369,066162109375	6371,60107421875
P04632	CAPNS1	Homo sapiens	Calpain small subunit 1	CPNS1_HUMAN	9	10	10	False	14,382566509276897	14,64580287514527	13,262090973234422	14,040564145916145	14,549019989482835	13,907776561580246	14,070825540975076	13,28308693961854	14,251504370055747	14,39257776464143	14,388000331349811	14,322681594850861	21359,1484375	25634,56640625	9823,9736328125	16851,205078125	23971,291015625	15369,435546875	17208,40234375	9967,990234375	19504,296875	21507,880859375	21439,748046875	20490,69921875
P04732	MT1E	Homo sapiens	Metallothionein-1E	MT1E_HUMAN	1	4	4	False	14,481067464883376	13,856095022860444	15,223879893837738	14,530562910724344	13,433748171581774	14,981836822091019	14,32938864084613	15,034538551112622	14,421046895649079	14,414688332247575	13,439305373731637	14,305467995114661	22868,39453125	14828,6025390625	38268,76953125	23666,568359375	11065,248046875	32358,044921875	20586,181640625	33561,94140625	21936,517578125	21840,046875	11107,953125	20247,666015625
P04733	MT1F	Homo sapiens	Metallothionein-1F	MT1F_HUMAN	2	2	2	False	15,256732460186209	14,641249826918688	16,071893735399147	15,805261210025167	14,486082767275873	15,13158021183527	15,204778133548198	15,092325993483335	14,994903762694051	15,420577331480606	14,739997590101247	15,089618903468462	39150,2109375	25553,79296875	68884,59375	57260,83984375	22948,03125	35897,11328125	37765,41796875	34933,55859375	32652,453125	43858,7578125	27364,115234375	34868,0703125
P04746;P04746-2;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2	AMY2A;AMY2A;AMY1B;AMY1C;AMY1A;AMY2B;AMY2B	Homo sapiens	Pancreatic alpha-amylase;Isoform 2 of Pancreatic alpha-amylase;Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A;Alpha-amylase 2B;Isoform 2 of Alpha-amylase 2B	AMYP_HUMAN;AMYP_HUMAN;AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN;AMY2B_HUMAN;AMY2B_HUMAN	1	1	1	False	NaN	10,684102559937568	10,013565816268361	9,963790043561213	11,027164084859052	NaN	9,103780032588503	NaN	10,278148820056721	10,017183578056912	10,304988492470894	NaN	NaN	1645,2630615234375	1033,6741943359375	998,61865234375	2086,926513671875	NaN	550,1876831054688	NaN	1241,7412109375	1036,26953125	1265,05859375	NaN
P04792	HSPB1	Homo sapiens	Heat shock protein beta-1	HSPB1_HUMAN	12	12	14	True	16,169531451464152	15,87366160540267	15,921251210388759	16,365973553904155	15,927471816021825	15,966862116850185	16,073434234615583	15,232628789618285	15,8344909177052	16,729172515907745	16,338965511671308	16,027004246331103	73707,890625	60041,05078125	62054,62890625	84459,5859375	62322,7734375	64047,83203125	68958,1875	38501,546875	58432,8046875	108638,2421875	82893,1640625	66774,25
P04843	RPN1	Homo sapiens	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	RPN1_HUMAN	10	10	10	False	10,055282104466878	9,47883552046899	10,899435755455384	9,54302745290367	10,794177661560383	9,883984333418486	9,448102564459589	9,546784975440591	10,54638887843048	9,9722768386256	9,982254401067438	5,884802048208349	1063,999755859375	713,5325927734375	1910,1043701171875	745,9977416992188	1775,706787109375	944,8780517578125	698,4933471679688	747,9432373046875	1495,475830078125	1004,5104370117188	1011,4816284179688	59,08835983276367
P04844	RPN2	Homo sapiens	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	RPN2_HUMAN	6	6	6	False	11,317464783408303	11,157972900728247	11,451243943438179	11,027549177403804	11,05356516665629	11,517088924484245	11,461857222969222	11,759449567538192	10,784135181028232	11,575480157524826	11,85909567618061	6,513045640047149	2552,09228515625	2284,9912109375	2800,063720703125	2087,483642578125	2125,468505859375	2930,820556640625	2820,738525390625	3466,94580078125	1763,38916015625	3051,875	3714,869140625	91,33181762695312
P04899	GNAI2	Homo sapiens	Guanine nucleotide-binding protein G(i) subunit alpha-2	GNAI2_HUMAN	8	8	8	False	8,529364064447003	9,366695466288396	8,627252325531407	7,514182014060668	10,775707022613325	8,91542034358466	9,230519646035493	8,754330425623966	9,776368571044248	7,973973721684882	10,100703398730584	7,108396037350159	369,48297119140625	660,1707763671875	395,4228210449219	182,8075714111328	1753,1175537109375	482,8463439941406	600,7078247070312	431,8332214355469	876,9608154296875	251,42315673828125	1098,03125	137,9877166748047
P04921;P04921-2;P04921-3	GYPC	Homo sapiens	Glycophorin-C;Isoform Glycophorin-D of Glycophorin-C;Isoform 3 of Glycophorin-C	GLPC_HUMAN	1	1	1	False	NaN	6,702805000278653	NaN	8,12279924827672	8,023150444569168	NaN	10,374938774471152	NaN	6,457737314218302	NaN	NaN	NaN	NaN	104,17064666748047	NaN	278,74444580078125	260,1410827636719	NaN	1327,9073486328125	NaN	87,89671325683594	NaN	NaN	NaN
P05019;P05019-2;P05019-3;P05019-4	IGF1	Homo sapiens	Insulin-like growth factor I;Isoform 2 of Insulin-like growth factor I;Isoform 3 of Insulin-like growth factor I;Isoform 4 of Insulin-like growth factor I	IGF1_HUMAN	3	3	3	True	12,417911732024264	11,438823064861433	11,799988755123069	13,167509720247287	12,806080016603367	12,523228839549702	11,100653838212915	10,390385993769467	10,228348105912428	12,284474943259704	11,802531747568096	11,749594804292267	5472,224609375	2776,06005859375	3565,747314453125	9200,583984375	7161,66845703125	5886,640625	2195,987060546875	1342,201904296875	1199,608642578125	4988,79248046875	3572,0380859375	3443,344482421875
P05023;P05023-3;P05023-4	ATP1A1	Homo sapiens	Sodium/potassium-transporting ATPase subunit alpha-1;Isoform 3 of Sodium/potassium-transporting ATPase subunit alpha-1;Isoform 4 of Sodium/potassium-transporting ATPase subunit alpha-1	AT1A1_HUMAN	17	17	18	False	10,796716256218023	11,803542291030688	11,640694079812453	10,919543866467095	13,817710626931417	12,202023805298266	12,622509231264056	10,541514846077668	13,233491683993236	10,745014349459304	10,996917101079836	11,275611890277377	1778,8341064453125	3574,541015625	3192,993896484375	1936,91357421875	14439,2744140625	4711,67333984375	6305,9990234375	1490,4320068359375	9631,1455078125	1716,2147216796875	2043,6282958984375	2479,119140625
P05026;P05026-2	ATP1B1	Homo sapiens	Sodium/potassium-transporting ATPase subunit beta-1;Isoform 2 of Sodium/potassium-transporting ATPase subunit beta-1	AT1B1_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	12,498219356309328	13,310278133404424	13,350375140979207	NaN	13,31428036096015	13,061666849550972	NaN	NaN	NaN	NaN	NaN	NaN	5785,4736328125	10157,6435546875	10443,916015625	NaN	10185,861328125	8549,751953125	NaN	NaN
P05067;P05067-11;P05067-8	APP	Homo sapiens	Amyloid-beta precursor protein;Isoform 11 of Amyloid-beta precursor protein;Isoform APP751 of Amyloid-beta precursor protein	A4_HUMAN	27	30	43	False	18,46275374757637	18,55480791898653	18,315326767480084	18,252625590568375	19,20909634125107	18,601520427233766	18,37683998924685	18,596098854005888	18,76497016861435	18,343379030589798	18,67278733689369	18,300189568850488	361278,96875	385082,46875	326184,0625	312311,375	606058	397754,96875	340392,5625	396263,03125	445470,4375	332588,5625	417896,84375	322779,53125
P05090	APOD	Homo sapiens	Apolipoprotein D	APOD_HUMAN	7	8	8	False	18,48567652436964	17,970127838380737	17,38028454770914	18,638028062823075	18,10897072510057	17,79251428906696	17,506193398547463	18,561866044330408	18,433150257176152	17,764049306257782	18,33069645001977	18,420036661652244	367065,125	256771,90625	170603,125	407948,65625	282711,4375	227028,5625	186161,265625	386971,03125	353941,21875	222593,09375	329677,625	350738,59375
P05091;P05091-2	ALDH2	Homo sapiens	Aldehyde dehydrogenase, mitochondrial;Isoform 2 of Aldehyde dehydrogenase, mitochondrial	ALDH2_HUMAN	5	5	5	False	10,039893627686931	NaN	11,014671965122659	NaN	11,001137045059963	6,965522120759529	9,285684137027467	11,359702516410499	8,74828827360715	9,81612282786049	9,730831744957237	NaN	1052,7109375	NaN	2068,93408203125	NaN	2049,61474609375	124,97728729248047	624,1219482421875	2627,914306640625	430,0284423828125	901,4619750976562	849,7129516601562	NaN
P05114	HMGN1	Homo sapiens	Non-histone chromosomal protein HMG-14	HMGN1_HUMAN	6	6	7	False	12,961423021488233	12,237740382550017	14,069953343328057	13,130274711266914	11,628156592518053	12,615033724795795	12,848187851988273	13,15632491818861	13,126580654789175	12,81582194102202	11,530720062598704	12,91130045516585	7975,8525390625	4829,775390625	17198,001953125	8966,1611328125	3165,365966796875	6273,408203125	7373,77587890625	9129,5302734375	8943,232421875	7210,19189453125	2958,643310546875	7703,51123046875
P05120	SERPINB2	Homo sapiens	Plasminogen activator inhibitor 2	PAI2_HUMAN	9	9	9	True	14,42868807365424	13,547428813099287	12,061580828544898	13,84215081475417	13,646010280175025	12,909927408381428	11,714043710575178	11,163820709295992	11,652333287510189	12,826509211070736	12,168946585298404	11,165809286073229	22053,01171875	11972,43359375	4274,62109375	14685,96875	12819,1259765625	7696,18310546875	3359,530029296875	2294,27197265625	3218,858154296875	7263,80224609375	4604,8759765625	2297,4365234375
P05121	SERPINE1	Homo sapiens	Plasminogen activator inhibitor 1	PAI1_HUMAN	17	23	28	False	20,418854244564898	19,811116434186438	18,8001789906722	19,720603219611554	19,460971011141506	19,284767913260115	19,88085182581826	18,193355406370657	18,960675007683545	19,6630386918293	18,985090493982508	19,249006798613085	1401805	919899,3125	456475,84375	863958,9375	721665,625	638695,125	965456,5625	299740,6875	510189,96875	830165,0625	518897,65625	623057,9375
P05141	SLC25A5	Homo sapiens	ADP/ATP translocase 2	ADT2_HUMAN	2	2	2	False	9,352397354517397	7,985402549747052	8,237533692956047	6,260727191816417	8,932194473011759	6,410929008635176	7,851173709518644	0,5243539953774635	6,397403066035684	6,438908070501416	NaN	7,700901404447712	653,6603393554688	253,4228057861328	301,8177185058594	76,67727661132812	488,4931335449219	85,09066772460938	230,90789794921875	1,4382894039154053	84,296630859375	86,75698852539062	NaN	208,0665740966797
P05155;P05155-2;P05155-3	SERPING1	Homo sapiens	Plasma protease C1 inhibitor;Isoform 2 of Plasma protease C1 inhibitor;Isoform 3 of Plasma protease C1 inhibitor	IC1_HUMAN	9	10	10	True	13,58305406607101	13,947640058889318	13,193757999755881	13,184592237599443	13,698048713675258	13,446221845572227	13,968303278374915	14,566918415375024	14,751326356521767	14,092213548146958	14,889992384707156	15,040823639290037	12271,755859375	15800,0341796875	9369,5107421875	9310,1728515625	13289,9560546875	11161,333984375	16027,9609375	24270,537109375	27579,837890625	17465,41796875	30362,27734375	33708,47265625
P05156	CFI	Homo sapiens	Complement factor I	CFAI_HUMAN	6	6	6	False	14,421915988996131	13,961169339233713	14,41304938646091	14,121664092268977	14,442686139406534	13,72846363575449	14,383639699699575	15,182582727527121	15,358756085277768	13,802076811428849	14,596904031669464	15,166005663082545	21949,736328125	15948,900390625	21815,25	17825,61328125	22268,02734375	13573,109375	21375,04296875	37188,85546875	42019,0546875	14283,6474609375	24780,265625	36763,98828125
