Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_WO / WT_WO	Q13454;Q13454-2	Q13454;Q13454-2	-0,6894445130521264	0,6894445130521264	0,0027611538244460116	0,012266593162690515	12	Q13454;Q13454-2	TUSC3	Tumor suppressor candidate 3;Isoform 2 of Tumor suppressor candidate 3	TUSC3_HUMAN	5	-37,99074391389986	0,6200925608610014	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P55201;P55201-2;P55201-3;P55201-4	P55201;P55201-2;P55201-3;P55201-4	-0,9731359582116975	0,9731359582116975	0,002764753541382056	0,012274400826771562	12	P55201;P55201-2;P55201-3;P55201-4	BRPF1	Peregrin;Isoform 2 of Peregrin;Isoform 3 of Peregrin;Isoform 4 of Peregrin	BRPF1_HUMAN	4	-49,06024090992946	0,5093975909007054	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15438;O15438-4	O15438;O15438-4	-0,5963266974818262	0,5963266974818262	0,0027818956311826664	0,012302656235452292	12	O15438;O15438-4	ABCC3	ATP-binding cassette sub-family C member 3;Isoform 4 of ATP-binding cassette sub-family C member 3	MRP3_HUMAN	20	-33,856407879913085	0,6614359212008691	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q16602	Q16602	-1,5651088407611171	1,5651088407611171	0,00289392586309314	0,012553787760264218	12	Q16602	CALCRL	Calcitonin gene-related peptide type 1 receptor	CALRL_HUMAN	3	-66,2047788720772	0,33795221127922803	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P48668	P48668	1,4520119900429347	1,4520119900429347	0,0029315952479442276	0,012636364701897164	12	P48668	KRT6C	Keratin, type II cytoskeletal 6C	K2C6C_HUMAN	21	173,58933453492534	2,7358933453492535	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UK59	Q9UK59	-1,1180984576269	1,1180984576269	0,002967931887972862	0,012734036487523678	12	Q9UK59	DBR1	Lariat debranching enzyme	DBR1_HUMAN	5	-53,929934877808826	0,46070065122191173	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H098;Q9H098-2	Q9H098;Q9H098-2	-0,7598366717652297	0,7598366717652297	0,003054769869935364	0,012929017361894628	12	Q9H098;Q9H098-2	FAM107B	Protein FAM107B;Isoform 2 of Protein FAM107B	F107B_HUMAN	3	-40,943681511295004	0,59056318488705	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96B23;Q96B23-2	Q96B23;Q96B23-2	-2,2402528913383697	2,2402528913383697	0,0030928671205107043	0,013024300305073717	12	Q96B23;Q96B23-2	C18orf25	Uncharacterized protein C18orf25;Isoform 2 of Uncharacterized protein C18orf25	CR025_HUMAN	2	-78,83507753481422	0,21164922465185776	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q14126	Q14126	-1,4000701237450905	1,4000701237450905	0,00309792299899396	0,013031538398521924	10	Q14126	DSG2	Desmoglein-2	DSG2_HUMAN	2	-62,10892761835204	0,3789107238164796	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4	0,5828973731467951	0,5828973731467951	0,0031006985907507463	0,013034800869997547	12	P15151;P15151-2;P15151-3;P15151-4	PVR	Poliovirus receptor;Isoform Beta of Poliovirus receptor;Isoform Gamma of Poliovirus receptor;Isoform Delta of Poliovirus receptor	PVR_HUMAN	2	49,78543799931838	1,4978543799931838	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7KZN9;Q7KZN9-2	Q7KZN9;Q7KZN9-2	-0,8698868694927153	0,8698868694927153	0,003125708479814153	0,013082193348191985	12	Q7KZN9;Q7KZN9-2	COX15	Cytochrome c oxidase assembly protein COX15 homolog;Isoform 2 of Cytochrome c oxidase assembly protein COX15 homolog	COX15_HUMAN	3	-45,28102425694966	0,5471897574305035	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15121	O15121	-0,9181519045633602	0,9181519045633602	0,0032226613562347226	0,01330436546391497	12	O15121	DEGS1	Sphingolipid delta(4)-desaturase DES1	DEGS1_HUMAN	3	-47,081352471461145	0,5291864752853885	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15173;Q15173-2	Q15173;Q15173-2	0,8529862962438937	0,8529862962438937	0,003226403746106415	0,013312855330666432	11	Q15173;Q15173-2	PPP2R5B	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform;Isoform Beta-2 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform	2A5B_HUMAN	1	80,62358632936065	1,8062358632936064	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P04035;P04035-2;P04035-3	P04035;P04035-2;P04035-3	-0,6108924229506302	0,6108924229506302	0,00325712766950713	0,013387294554173515	12	P04035;P04035-2;P04035-3	HMGCR	3-hydroxy-3-methylglutaryl-coenzyme A reductase;Isoform 2 of 3-hydroxy-3-methylglutaryl-coenzyme A reductase;Isoform 3 of 3-hydroxy-3-methylglutaryl-coenzyme A reductase	HMDH_HUMAN	10	-34,52084646159379	0,6547915353840621	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P07996	P07996	0,7249201903267093	0,7249201903267093	0,003680926761371541	0,014416963148705202	12	P07996	THBS1	Thrombospondin-1	TSP1_HUMAN	32	65,28092006222477	1,6528092006222477	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P24298	P24298	-0,9314909141512733	0,9314909141512733	0,0036940156624465413	0,014427765527797598	12	P24298	GPT	Alanine aminotransferase 1	ALAT1_HUMAN	3	-47,56837786712423	0,5243162213287578	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96LD4	Q96LD4	-1,1123186134665854	1,1123186134665854	0,0037426065718600505	0,01451411872701315	12	Q96LD4	TRIM47	E3 ubiquitin-protein ligase TRIM47	TRI47_HUMAN	10	-53,74499496023542	0,4625500503976459	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UM47	Q9UM47	1,4201520043458846	1,4201520043458846	0,0037445190472657026	0,01451411872701315	12	Q9UM47	NOTCH3	Neurogenic locus notch homolog protein 3	NOTC3_HUMAN	17	167,61370562222547	2,6761370562222546	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P0C0S5;Q71UI9	P0C0S5;Q71UI9	-0,7185625522665455	0,7185625522665455	0,003752902679051074	0,01452717346679996	12	P0C0S5;Q71UI9	H2AZ1;H2AZ2	Histone H2A.Z;Histone H2A.V	H2AZ_HUMAN;H2AV_HUMAN	5	-39,229736702386205	0,6077026329761379	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P51911	P51911	-0,5993278413282704	0,5993278413282704	0,0037614816238431526	0,014541457085290319	12	P51911	CNN1	Calponin-1	CNN1_HUMAN	14	-33,99385904040821	0,6600614095959179	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05161	P05161	-1,0708030145677796	1,0708030145677796	0,0040289698552788316	0,015079329749313116	12	P05161	ISG15	Ubiquitin-like protein ISG15	ISG15_HUMAN	3	-52,39460498313022	0,4760539501686977	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P49711	P49711	-0,7775397378331376	0,7775397378331376	0,0041251421067615346	0,015292904526242232	12	P49711	CTCF	Transcriptional repressor CTCF	CTCF_HUMAN	5	-41,66392355415237	0,5833607644584763	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92503;Q92503-2;Q92503-3	Q92503;Q92503-2;Q92503-3	-0,7024921953979495	0,7024921953979495	0,004272622297423791	0,015595932049238006	12	Q92503;Q92503-2;Q92503-3	SEC14L1	SEC14-like protein 1;Isoform 2 of SEC14-like protein 1;Isoform 3 of SEC14-like protein 1	S14L1_HUMAN	4	-38,54902506524325	0,6145097493475675	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O00194	O00194	-0,6830722521065569	0,6830722521065569	0,004289150634433814	0,01563704516212007	12	O00194	RAB27B	Ras-related protein Rab-27B	RB27B_HUMAN	3	-37,71624855361447	0,6228375144638553	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NRY6	Q9NRY6	-0,7191824302715595	0,7191824302715595	0,004480376042688418	0,016001039377699026	12	Q9NRY6	PLSCR3	Phospholipid scramblase 3	PLS3_HUMAN	2	-39,2558420516557	0,607441579483443	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P05783	P05783	0,7117477940756329	0,7117477940756329	0,00451376737769087	0,016043866552378744	12	P05783	KRT18	Keratin, type I cytoskeletal 18	K1C18_HUMAN	21	63,77870595956963	1,6377870595956963	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P12035	P12035	3,1259058869402723	3,1259058869402723	0,004579397827113948	0,016182535485340398	12	P12035	KRT3	Keratin, type II cytoskeletal 3	K2C3_HUMAN	7	772,9541533189009	8,729541533189009	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O60279	O60279	-1,5913904466378503	1,5913904466378503	0,00459488049263944	0,016210592456168592	12	O60279	SUSD5	Sushi domain-containing protein 5	SUSD5_HUMAN	1	-66,8148533839277	0,33185146616072303	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H1U4	Q9H1U4	1,120994512771841	1,120994512771841	0,004723957989810844	0,016497873695666028	12	Q9H1U4	MEGF9	Multiple epidermal growth factor-like domains protein 9	MEGF9_HUMAN	3	117,49685092954252	2,174968509295425	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31271	P31271	-0,9537043899139774	0,9537043899139774	0,004786982411603825	0,01658604999320893	12	P31271	HOXA13	Homeobox protein Hox-A13	HXA13_HUMAN	1	-48,36949515216267	0,5163050484783733	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15124	Q15124	-1,2324085217109586	1,2324085217109586	0,004862428101471823	0,016743545768831424	12	Q15124	PGM5	Phosphoglucomutase-like protein 5	PGM5_HUMAN	6	-57,439368028988234	0,4256063197101177	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P19021;P19021-3;P19021-4;P19021-5;P19021-6	P19021;P19021-3;P19021-4;P19021-5;P19021-6	0,6926455207174192	0,6926455207174192	0,0049080300883860535	0,016820649305543226	12	P19021;P19021-3;P19021-4;P19021-5;P19021-6	PAM	Peptidyl-glycine alpha-amidating monooxygenase;Isoform 3 of Peptidyl-glycine alpha-amidating monooxygenase;Isoform 4 of Peptidyl-glycine alpha-amidating monooxygenase;Isoform 5 of Peptidyl-glycine alpha-amidating monooxygenase;Isoform 6 of Peptidyl-glycine alpha-amidating monooxygenase	AMD_HUMAN	12	61,62445673222674	1,6162445673222674	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00395	P00395	-0,7221820601062136	0,7221820601062136	0,004945279943569554	0,016900325336783248	12	P00395	MT-CO1	Cytochrome c oxidase subunit 1	COX1_HUMAN	2	-39,38200918357501	0,6061799081642499	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H7U1;Q9H7U1-3	Q9H7U1;Q9H7U1-3	-1,0493417593705916	1,0493417593705916	0,005045342580171363	0,017094129173223845	12	Q9H7U1;Q9H7U1-3	CCSER2	Serine-rich coiled-coil domain-containing protein 2;Isoform 3 of Serine-rich coiled-coil domain-containing protein 2	CCSE2_HUMAN	2	-51,68114273467644	0,48318857265323556	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95136	O95136	-0,6345288808937882	0,6345288808937882	0,005137304669595203	0,017250027688306066	12	O95136	S1PR2	Sphingosine 1-phosphate receptor 2	S1PR2_HUMAN	3	-35,5848868891436	0,644151131108564	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P16671	P16671	-0,7646856841087	0,7646856841087	0,0051878539216242	0,017315281644861104	12	P16671	CD36	Platelet glycoprotein 4	CD36_HUMAN	5	-41,141841275143996	0,58858158724856	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q92759;Q92759-2	Q92759;Q92759-2	-0,861253554787911	0,861253554787911	0,0051892216390191015	0,017315527715316064	12	Q92759;Q92759-2	GTF2H4	General transcription factor IIH subunit 4;Isoform 2 of General transcription factor IIH subunit 4	TF2H4_HUMAN	3	-44,95259556992862	0,5504740443007138	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75817	O75817	-0,9551649369966485	0,9551649369966485	0,005229122648788604	0,017369608022687114	12	O75817	POP7	Ribonuclease P protein subunit p20	POP7_HUMAN	2	-48,42173808849001	0,5157826191150999	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q7RTR2;Q7RTR2-2;Q7RTR2-3;Q7RTR2-4	Q7RTR2;Q7RTR2-2;Q7RTR2-3;Q7RTR2-4	-0,677048492294557	0,677048492294557	0,005228683455325801	0,017369608022687114	12	Q7RTR2;Q7RTR2-2;Q7RTR2-3;Q7RTR2-4	NLRC3	NLR family CARD domain-containing protein 3;Isoform 2 of NLR family CARD domain-containing protein 3;Isoform 3 of NLR family CARD domain-containing protein 3;Isoform 4 of NLR family CARD domain-containing protein 3	NLRC3_HUMAN	1	-37,45564828900905	0,6254435171099095	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O15162;O15162-2	O15162;O15162-2	-0,742970321018924	0,742970321018924	0,005278786429793019	0,017440154152638238	8	O15162;O15162-2	PLSCR1	Phospholipid scramblase 1;Isoform 2 of Phospholipid scramblase 1	PLS1_HUMAN	1	-40,24921058241657	0,5975078941758343	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8IXB3	Q8IXB3	-0,6654656401064903	0,6654656401064903	0,005295127734399958	0,01747642428477177	12	Q8IXB3	TRARG1	Trafficking regulator of GLUT4 1	TARG1_HUMAN	2	-36,95148220120551	0,6304851779879449	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P00738	P00738	1,0003170156775072	1,0003170156775072	0,005336559016332073	0,01756408603539776	12	P00738	HP	Haptoglobin	HPT_HUMAN	11	100,043952533467	2,00043952533467	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9H6Q4;Q9H6Q4-3	Q9H6Q4;Q9H6Q4-3	-0,9551622800789287	0,9551622800789287	0,005433287287242545	0,017770430418227876	12	Q9H6Q4;Q9H6Q4-3	CIAO3	Cytosolic iron-sulfur assembly component 3;Isoform 3 of Cytosolic iron-sulfur assembly component 3	CIAO3_HUMAN	4	-48,4216431000688	0,515783568999312	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13428-3;Q13428-8	Q13428-3;Q13428-8	-0,7925193741683272	0,7925193741683272	0,005510253217068016	0,017932168924785927	12	Q13428-3;Q13428-8	TCOF1	Isoform 3 of Treacle protein;Isoform 8 of Treacle protein	TCOF_HUMAN	1	-42,26649873262859	0,5773350126737141	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UNA4	Q9UNA4	-0,7993040122856836	0,7993040122856836	0,005536374514557958	0,01798424896305652	10	Q9UNA4	POLI	DNA polymerase iota	POLI_HUMAN	4	-42,537367702228956	0,5746263229777104	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P26992	P26992	-0,9131379364829652	0,9131379364829652	0,0058310078661832345	0,018519984711958426	12	P26992	CNTFR	Ciliary neurotrophic factor receptor subunit alpha	CNTFR_HUMAN	2	-46,89711809958822	0,5310288190041178	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8NFG4	Q8NFG4	-0,5922566394833723	0,5922566394833723	0,005907702656564179	0,01865944012086349	12	Q8NFG4	FLCN	Folliculin	FLCN_HUMAN	4	-33,66954347392469	0,6633045652607531	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8WUY3;Q8WUY3-2;Q8WUY3-3;Q8WUY3-4	Q8WUY3;Q8WUY3-2;Q8WUY3-3;Q8WUY3-4	0,6547679067853528	0,6547679067853528	0,005972207349211127	0,018767052088038565	12	Q8WUY3;Q8WUY3-2;Q8WUY3-3;Q8WUY3-4	PRUNE2	Protein prune homolog 2;Isoform 2 of Protein prune homolog 2;Isoform 3 of Protein prune homolog 2;Isoform 4 of Protein prune homolog 2	PRUN2_HUMAN	40	57,43626575539898	1,5743626575539897	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P17568	P17568	-0,691873131498148	0,691873131498148	0,006071902165916664	0,018976258323254894	12	P17568	NDUFB7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	NDUB7_HUMAN	4	-38,095041865574984	0,6190495813442501	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q06033;Q06033-2	Q06033;Q06033-2	1,2595245088148745	1,2595245088148745	0,006557485450983274	0,019812945008530317	11	Q06033;Q06033-2	ITIH3	Inter-alpha-trypsin inhibitor heavy chain H3;Isoform 2 of Inter-alpha-trypsin inhibitor heavy chain H3	ITIH3_HUMAN	3	139,41681963672332	2,394168196367233	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q5SRI9	Q5SRI9	-0,7844410456527326	0,7844410456527326	0,006781089973960744	0,020220203015232644	12	Q5SRI9	MANEA	Glycoprotein endo-alpha-1,2-mannosidase	MANEA_HUMAN	3	-41,942314905801744	0,5805768509419825	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43915	O43915	-0,7115719848889606	0,7115719848889606	0,006890177583784056	0,02039617745921966	12	O43915	VEGFD	Vascular endothelial growth factor D	VEGFD_HUMAN	6	-38,93456031369671	0,6106543968630329	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q70JA7	Q70JA7	-0,7243977837320832	0,7243977837320832	0,007089855721070321	0,020706109890347806	12	Q70JA7	CHSY3	Chondroitin sulfate synthase 3	CHSS3_HUMAN	3	-39,475036208089755	0,6052496379191025	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q6N063	Q6N063	-1,0433616768373777	1,0433616768373777	0,007331466283654535	0,021080121879119628	12	Q6N063	OGFOD2	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2	OGFD2_HUMAN	7	-51,48044166060002	0,4851955833939998	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75379;O75379-2	O75379;O75379-2	-0,8864918557511259	0,8864918557511259	0,007517187812553153	0,021381445462763927	12	O75379;O75379-2	VAMP4	Vesicle-associated membrane protein 4;Isoform 2 of Vesicle-associated membrane protein 4	VAMP4_HUMAN	2	-45,90721268663127	0,5409278731336873	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q15038;Q15038-3;Q15038-4;Q15038-6	Q15038;Q15038-3;Q15038-4;Q15038-6	0,6977105137937265	0,6977105137937265	0,007568196533286524	0,0214609686176676	12	Q15038;Q15038-3;Q15038-4;Q15038-6	DAZAP2	DAZ-associated protein 2;Isoform 3 of DAZ-associated protein 2;Isoform 4 of DAZ-associated protein 2;Isoform 6 of DAZ-associated protein 2	DAZP2_HUMAN	1	62,192882786080396	1,621928827860804	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BUJ0	Q9BUJ0	-2,1464062621599656	2,1464062621599656	0,007575860169324106	0,021476470643848763	10	Q9BUJ0	ABHD14A	Protein ABHD14A	ABHEA_HUMAN	1	-77,41254334272018	0,22587456657279809	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9Y572	Q9Y572	-0,9324080752908442	0,9324080752908442	0,007635465900233482	0,021583905628932892	6	Q9Y572	RIPK3	Receptor-interacting serine/threonine-protein kinase 3	RIPK3_HUMAN	1	-47,601699506602415	0,5239830049339759	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P01008	P01008	2,0180479812814265	2,0180479812814265	0,0076366209650981795	0,021583905628932892	10	P01008	SERPINC1	Antithrombin-III	ANT3_HUMAN	2	305,0353934197381	4,050353934197381	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q8NFZ5	Q8NFZ5	0,7052601202714726	0,7052601202714726	0,007688124183948925	0,02163563279015151	12	Q8NFZ5	TNIP2	TNFAIP3-interacting protein 2	TNIP2_HUMAN	7	63,043860904849616	1,6304386090484961	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P40425	P40425	1,1042321618261008	1,1042321618261008	0,007762238996777209	0,021752228651119768	12	P40425	PBX2	Pre-B-cell leukemia transcription factor 2	PBX2_HUMAN	2	114,98442757944916	2,1498442757944916	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9BQ15	Q9BQ15	-0,7147627574328975	0,7147627574328975	0,007902040193611088	0,021961997626573467	12	Q9BQ15	NABP2	SOSS complex subunit B1	SOSB1_HUMAN	3	-39,06946797861913	0,6093053202138087	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43677	O43677	-2,0236026264172264	2,0236026264172264	0,00791969781638885	0,021973312289773634	10	O43677	NDUFC1	NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial	NDUC1_HUMAN	2	-75,40567486116113	0,2459432513883887	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q96EL2	Q96EL2	-1,1938043867346977	1,1938043867346977	0,008079902993228515	0,022237931211092896	12	Q96EL2	MRPS24	28S ribosomal protein S24, mitochondrial	RT24_HUMAN	2	-56,28514213690625	0,4371485786309375	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P31512	P31512	-0,8537675767262183	0,8537675767262183	0,008206017819646059	0,022430317406643332	12	P31512	FMO4	Dimethylaniline monooxygenase [N-oxide-forming] 4	FMO4_HUMAN	2	-44,66621859552866	0,5533378140447134	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q71U36	Q71U36	-0,8294982003370454	0,8294982003370454	0,008270465323719304	0,022527742826603487	12	Q71U36	TUBA1A	Tubulin alpha-1A chain	TBA1A_HUMAN	1	-43,72750641286645	0,5627249358713355	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P42166	P42166	-0,948878642149557	0,948878642149557	0,008287406848386844	0,022559279963617562	12	P42166	TMPO	Lamina-associated polypeptide 2, isoform alpha	LAP2A_HUMAN	2	-48,1965043546975	0,518034956453025	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9NRA2	Q9NRA2	-0,6050681260918552	0,6050681260918552	0,008320978267983024	0,022605497720661956	12	Q9NRA2	SLC17A5	Sialin	S17A5_HUMAN	5	-34,255966588905274	0,6574403341109473	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q05469	Q05469	0,7590494562966242	0,7590494562966242	0,008349147207769558	0,02264418754032912	12	Q05469	LIPE	Hormone-sensitive lipase	LIPS_HUMAN	31	69,23752076619168	1,6923752076619167	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O95864;O95864-3	O95864;O95864-3	-0,6066962623600298	0,6066962623600298	0,008822130210360097	0,023402898722790614	12	O95864;O95864-3	FADS2	Acyl-CoA 6-desaturase;Isoform 3 of Acyl-CoA 6-desaturase	FADS2_HUMAN	7	-34,33011938308543	0,6566988061691457	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P35226	P35226	-0,9634955693902311	0,9634955693902311	0,008854431272028557	0,023442361574908917	12	P35226	BMI1	Polycomb complex protein BMI-1	BMI1_HUMAN	4	-48,718711011215454	0,5128128898878455	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O75648;O75648-2	O75648;O75648-2	-1,150051438512338	1,150051438512338	0,009074669425323277	0,023768735802571113	12	O75648;O75648-2	TRMU	Mitochondrial tRNA-specific 2-thiouridylase 1;Isoform 2 of Mitochondrial tRNA-specific 2-thiouridylase 1	MTU1_HUMAN	3	-54,939083520735586	0,4506091647926441	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9HC21	Q9HC21	-0,600896990411534	0,600896990411534	0,009113199847900596	0,023817842992401077	12	Q9HC21	SLC25A19	Mitochondrial thiamine pyrophosphate carrier	TPC_HUMAN	3	-34,065611674989526	0,6593438832501047	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P38432	P38432	-0,7172962187953514	0,7172962187953514	0,009207486450044254	0,023955392557719928	6	P38432	COIL	Coilin	COIL_HUMAN	3	-39,17637185382923	0,6082362814617077	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P17081	P17081	-1,300037993670088	1,300037993670088	0,009618292705859857	0,024524890321462173	12	P17081	RHOQ	Rho-related GTP-binding protein RhoQ	RHOQ_HUMAN	2	-59,38844970978575	0,4061155029021425	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q13356;Q13356-2	Q13356;Q13356-2	-0,5835676942395454	0,5835676942395454	0,0096842913317059	0,024616128980436008	12	Q13356;Q13356-2	PPIL2	RING-type E3 ubiquitin-protein ligase PPIL2;Isoform 2 of RING-type E3 ubiquitin-protein ligase PPIL2	PPIL2_HUMAN	3	-33,268848420806584	0,6673115157919342	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	O43731	O43731	-0,7824787368069558	0,7824787368069558	0,009710960599084155	0,024654927952913738	12	O43731	KDELR3	ER lumen protein-retaining receptor 3	ERD23_HUMAN	2	-41,863292921954	0,58136707078046	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	Q9UGN5;Q9UGN5-2	Q9UGN5;Q9UGN5-2	-1,682666174326289	1,682666174326289	0,00986869085261992	0,024913188321552572	11	Q9UGN5;Q9UGN5-2	PARP2	Poly [ADP-ribose] polymerase 2;Isoform 2 of Poly [ADP-ribose] polymerase 2	PARP2_HUMAN	2	-68,84935748734426	0,3115064251265574	TLR10_WO	WT_WO	NaN	NaN	NaN
TLR10_WO / WT_WO	P28906;P28906-2	P28906;P28906-2	1,55117228296201	1,55117228296201	0,00987582813459385	0,024924769806064145	10	P28906;P28906-2	CD34	Hematopoietic progenitor cell antigen CD34;Isoform CD34-T of Hematopoietic progenitor cell antigen CD34	CD34_HUMAN	2	193,05516873356666	2,9305516873356665	TLR10_WO	WT_WO	NaN	NaN	NaN
