Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	Q96C86	Q96C86	-1,2083666471610142	1,2083666471610142	7,34058187624424E-05	0,005677874928181344	12	Q96C86	DCPS	m7GpppX diphosphatase	DCPS_HUMAN	7	-56,72417126008477	0,43275828739915223	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O00534	O00534	-2,354376400647537	2,354376400647537	7,914655414090508E-05	0,005904255370458564	12	O00534	VWA5A	von Willebrand factor A domain-containing protein 5A	VMA5A_HUMAN	17	-80,44480809225455	0,19555191907745453	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	1,3364318557502723	1,3364318557502723	8,242201199073869E-05	0,0059790699024037984	12	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	PRSS1;TMPRSS13;TMPRSS13;TMPRSS13;TMPRSS13	Trypsin-1;Transmembrane protease serine 13;Isoform 2 of Transmembrane protease serine 13;Isoform 3 of Transmembrane protease serine 13;Isoform 6 of Transmembrane protease serine 13	TRY1_HUMAN;TMPSD_HUMAN;TMPSD_HUMAN;TMPSD_HUMAN;TMPSD_HUMAN	1	152,52598613645455	2,5252598613645456	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6SZW1	Q6SZW1	-1,6506614909243238	1,6506614909243238	8,92886177216157E-05	0,006159265492648868	12	Q6SZW1	SARM1	NAD(+) hydrolase SARM1	SARM1_HUMAN	13	-68,15059095607991	0,3184940904392009	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BRX8;Q9BRX8-2	Q9BRX8;Q9BRX8-2	1,9378515053908743	1,9378515053908743	9,196184794981339E-05	0,0062286283751293295	12	Q9BRX8;Q9BRX8-2	PRXL2A	Peroxiredoxin-like 2A;Isoform 2 of Peroxiredoxin-like 2A	PXL2A_HUMAN	15	283,13464973885175	3,8313464973885174	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13103	Q13103	3,3763513699587677	3,3763513699587677	9,180847846379547E-05	0,0062286283751293295	8	Q13103	SPP2	Secreted phosphoprotein 24	SPP24_HUMAN	1	938,4438969045763	10,384438969045762	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q03154	Q03154	-0,6215461262962901	0,6215461262962901	9,270011301066981E-05	0,006262407634498582	12	Q03154	ACY1	Aminoacylase-1	ACY1_HUMAN	15	-35,0026018288808	0,649973981711192	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P10253	P10253	-0,6324257218711573	0,6324257218711573	9,508418502456167E-05	0,006390439417177739	12	P10253	GAA	Lysosomal alpha-glucosidase	LYAG_HUMAN	16	-35,490914137938155	0,6450908586206184	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9H944	Q9H944	-0,8310724621347777	0,8310724621347777	9,656750081186953E-05	0,006412026423228432	12	Q9H944	MED20	Mediator of RNA polymerase II transcription subunit 20	MED20_HUMAN	6	-43,78887719379011	0,5621112280620989	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9HB40	Q9HB40	-0,6464933726348858	0,6464933726348858	0,0001043557416701643	0,006672388255596926	12	Q9HB40	SCPEP1	Retinoid-inducible serine carboxypeptidase	RISC_HUMAN	9	-36,1168823149025	0,638831176850975	TLR10_Light	WT_Light	NaN	NaN	NaN
