Comparison (group1/group2)	Group	ProteinGroups	AVG Log2 Ratio	Absolute AVG Log2 Ratio	Pvalue	Qvalue	# of Ratios	UniProtIds	Genes	ProteinDescriptions	ProteinNames	# Unique Total Peptides	% Change	Ratio	Condition Numerator	Condition Denominator	GO Cellular Component	GO Molecular Function	GO Biological Process
TLR10_Light / WT_Light	P35244	P35244	-1,8322382930538732	1,8322382930538732	0,0025606917039056494	0,020304986150832243	11	P35244	RPA3	Replication protein A 14 kDa subunit	RFA3_HUMAN	2	-71,91714131369038	0,28082858686309614	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02545-2	P02545-2	-1,9688910717431616	1,9688910717431616	0,002598737871723937	0,020444011250181273	12	P02545-2	LMNA	Isoform C of Prelamin-A/C	LMNA_HUMAN	2	-74,45506927802504	0,25544930721974973	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q86V81	Q86V81	-0,6075570953321753	0,6075570953321753	0,002613724518948582	0,020496400947061073	12	Q86V81	ALYREF	THO complex subunit 4	THOC4_HUMAN	7	-34,36929185873283	0,6563070814126717	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q7Z2W4	Q7Z2W4	-0,9413552655092207	0,9413552655092207	0,0026512677375781202	0,02061550680939749	12	Q7Z2W4	ZC3HAV1	Zinc finger CCCH-type antiviral protein 1	ZCCHV_HUMAN	6	-47,92565350340067	0,5207434649659933	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q07021	Q07021	-1,7827269317440553	1,7827269317440553	0,0026727487694165578	0,020660594427124472	11	Q07021	C1QBP	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1QBP_HUMAN	2	-70,93664682309351	0,290633531769065	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P84090	P84090	-0,6964553415097139	0,6964553415097139	0,0026921501037369053	0,020723713068999783	12	P84090	ERH	Enhancer of rudimentary homolog	ERH_HUMAN	6	-38,291349132361496	0,617086508676385	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P61970	P61970	-0,6833891183957695	0,6833891183957695	0,0027139072455212155	0,02078708689218991	12	P61970	NUTF2	Nuclear transport factor 2	NTF2_HUMAN	4	-37,72992674164597	0,6227007325835403	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P61978-3	P61978-3	-1,147848291540593	1,147848291540593	0,002729436689997121	0,020868221723813748	12	P61978-3	HNRNPK	Isoform 3 of Heterogeneous nuclear ribonucleoprotein K	HNRPK_HUMAN	17	-54,870218195924956	0,4512978180407504	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P16104	P16104	-1,2241793370639578	1,2241793370639578	0,0027434512646260885	0,020926474410572198	12	P16104	H2AX	Histone H2AX	H2AX_HUMAN	4	-57,19590695094947	0,42804093049050534	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P30050	P30050	-0,7805281871045844	0,7805281871045844	0,002749946020665272	0,020945175722082203	12	P30050	RPL12	60S ribosomal protein L12	RL12_HUMAN	6	-41,78463788643765	0,5821536211356235	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8N573-5;Q8N573-8	Q8N573-5;Q8N573-8	-0,820109439339937	0,820109439339937	0,0028094643568085313	0,02121939418385608	12	Q8N573-5;Q8N573-8	OXR1	Isoform 5 of Oxidation resistance protein 1;Isoform 8 of Oxidation resistance protein 1	OXR1_HUMAN	7	-43,36010246316532	0,5663989753683468	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62081	P62081	-1,2730560913161697	1,2730560913161697	0,0028449161829239957	0,021425740160671294	12	P62081	RPS7	40S ribosomal protein S7	RS7_HUMAN	5	-58,62176799389365	0,4137823200610636	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UM47	Q9UM47	0,7294762152842428	0,7294762152842428	0,002861082454415106	0,02144607025474777	12	Q9UM47	NOTCH3	Neurogenic locus notch homolog protein 3	NOTC3_HUMAN	21	65,80370155893327	1,6580370155893327	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P61956;P61956-2	P61956;P61956-2	-0,7256229160352354	0,7256229160352354	0,002869220437990987	0,021459814176117503	12	P61956;P61956-2	SUMO2	Small ubiquitin-related modifier 2;Isoform 2 of Small ubiquitin-related modifier 2	SUMO2_HUMAN	2	-39,52641200869711	0,6047358799130289	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q92187	Q92187	-2,0105857496848194	2,0105857496848194	0,002874062485603462	0,0214786095966249	12	Q92187	ST8SIA4	CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase	SIA8D_HUMAN	3	-75,18276572356254	0,2481723427643746	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O43396	O43396	-0,8074562442137793	0,8074562442137793	0,002890110536830331	0,021528755549797506	12	O43396	TXNL1	Thioredoxin-like protein 1	TXNL1_HUMAN	8	-42,86115592575602	0,5713884407424398	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8TCD5	Q8TCD5	-1,076890715925399	1,076890715925399	0,0028895521162032147	0,021528755549797506	5	Q8TCD5	NT5C	5'(3')-deoxyribonucleotidase, cytosolic type	NT5C_HUMAN	1	-52,59506095789399	0,47404939042106015	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62249	P62249	-0,6221335158774377	0,6221335158774377	0,0029133434205076956	0,021597148733056244	12	P62249	RPS16	40S ribosomal protein S16	RS16_HUMAN	9	-35,029059966090124	0,6497094003390987	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q02790	Q02790	-0,8160681367462385	0,8160681367462385	0,0029580456160710686	0,02180290049952329	12	Q02790	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4	FKBP4_HUMAN	12	-43,201219361897714	0,5679878063810229	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q09328	Q09328	0,669128745935228	0,669128745935228	0,0029600120825637776	0,02180290049952329	12	Q09328	MGAT5	Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A	MGT5A_HUMAN	9	59,011239700919724	1,5901123970091973	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P09341	P09341	0,86284432767684	0,86284432767684	0,0029625124941864795	0,021803902810365296	12	P09341	CXCL1	Growth-regulated alpha protein	GROA_HUMAN	3	81,86202569192986	1,8186202569192986	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P23258;Q9NRH3	P23258;Q9NRH3	-1,3747993465952546	1,3747993465952546	0,0030282024695823325	0,02193681225458723	12	P23258;Q9NRH3	TUBG1;TUBG2	Tubulin gamma-1 chain;Tubulin gamma-2 chain	TBG1_HUMAN;TBG2_HUMAN	2	-61,439366634552094	0,385606333654479	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P37840;P37840-2	P37840;P37840-2	-3,4458430563375866	3,4458430563375866	0,0031005440769667353	0,02214859713797504	11	P37840;P37840-2	SNCA	Alpha-synuclein;Isoform 2-4 of Alpha-synuclein	SYUA_HUMAN	7	-90,82306026517257	0,09176939734827433	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8IXL7-2	Q8IXL7-2	-0,6654702746975344	0,6654702746975344	0,0030972362088691908	0,02214859713797504	12	Q8IXL7-2	MSRB3	Isoform 2 of Methionine-R-sulfoxide reductase B3	MSRB3_HUMAN	5	-36,95168474132543	0,6304831525867457	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P54289;P54289-2;P54289-3;P54289-4;P54289-5	P54289;P54289-2;P54289-3;P54289-4;P54289-5	0,8122822170023757	0,8122822170023757	0,0031138237770278344	0,022191408710781055	12	P54289;P54289-2;P54289-3;P54289-4;P54289-5	CACNA2D1	Voltage-dependent calcium channel subunit alpha-2/delta-1;Isoform 2 of Voltage-dependent calcium channel subunit alpha-2/delta-1;Isoform 3 of Voltage-dependent calcium channel subunit alpha-2/delta-1;Isoform 4 of Voltage-dependent calcium channel subunit alpha-2/delta-1;Isoform 5 of Voltage-dependent calcium channel subunit alpha-2/delta-1	CA2D1_HUMAN	6	75,5987064159768	1,7559870641597681	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P08581;P08581-2	P08581;P08581-2	0,9776388291693863	0,9776388291693863	0,0031305336072728397	0,022258890459730243	11	P08581;P08581-2	MET	Hepatocyte growth factor receptor;Isoform 2 of Hepatocyte growth factor receptor	MET_HUMAN	3	96,92398356308767	1,9692398356308767	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P49321;P49321-3	P49321;P49321-3	-1,2156659056331873	1,2156659056331873	0,0032115623296094555	0,022625689689578607	10	P49321;P49321-3	NASP	Nuclear autoantigenic sperm protein;Isoform 3 of Nuclear autoantigenic sperm protein	NASP_HUMAN	6	-56,94257064576743	0,4305742935423257	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NZ08;Q9NZ08-2	Q9NZ08;Q9NZ08-2	0,5870854541125564	0,5870854541125564	0,0032681372239811205	0,022856542982456707	12	Q9NZ08;Q9NZ08-2	ERAP1	Endoplasmic reticulum aminopeptidase 1;Isoform 2 of Endoplasmic reticulum aminopeptidase 1	ERAP1_HUMAN	28	50,220890355992594	1,502208903559926	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15637;Q15637-2;Q15637-3;Q15637-4;Q15637-5;Q15637-6	Q15637;Q15637-2;Q15637-3;Q15637-4;Q15637-5;Q15637-6	-0,6075431206802506	0,6075431206802506	0,003345691430850872	0,02309428620906193	12	Q15637;Q15637-2;Q15637-3;Q15637-4;Q15637-5;Q15637-6	SF1	Splicing factor 1;Isoform 2 of Splicing factor 1;Isoform 3 of Splicing factor 1;Isoform 4 of Splicing factor 1;Isoform 5 of Splicing factor 1;Isoform 6 of Splicing factor 1	SF01_HUMAN	5	-34,3686561244176	0,656313438755824	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62244	P62244	-0,9899687846131193	0,9899687846131193	0,003404520170731369	0,023256655566284954	12	P62244	RPS15A	40S ribosomal protein S15a	RS15A_HUMAN	4	-49,65113311769617	0,5034886688230383	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P06276	P06276	-1,6399222035027126	1,6399222035027126	0,0034125894431717763	0,023294522461088173	12	P06276	BCHE	Cholinesterase	CHLE_HUMAN	12	-67,91262231425975	0,3208737768574025	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q5VY43	Q5VY43	0,8286613795991296	0,8286613795991296	0,003433122417043349	0,023365501793338572	6	Q5VY43	PEAR1	Platelet endothelial aggregation receptor 1	PEAR1_HUMAN	1	77,60366824832423	1,7760366824832423	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UMS4	Q9UMS4	-1,4569298166037905	1,4569298166037905	0,0034480566801176056	0,023446302346498207	12	Q9UMS4	PRPF19	Pre-mRNA-processing factor 19	PRP19_HUMAN	5	-63,57325012813529	0,36426749871864705	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P12004	P12004	-0,6834415065737779	0,6834415065737779	0,0034933238434501587	0,02354257673683898	12	P12004	PCNA	Proliferating cell nuclear antigen	PCNA_HUMAN	8	-37,732187896194056	0,6226781210380594	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8ND56;Q8ND56-2;Q8ND56-3	Q8ND56;Q8ND56-2;Q8ND56-3	-0,723838217376961	0,723838217376961	0,003543742822029332	0,02372025289851546	8	Q8ND56;Q8ND56-2;Q8ND56-3	LSM14A	Protein LSM14 homolog A;Isoform 2 of Protein LSM14 homolog A;Isoform 3 of Protein LSM14 homolog A	LS14A_HUMAN	1	-39,45155633100358	0,6054844366899642	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O43809	O43809	-0,8114887783349827	0,8114887783349827	0,0035714228730163414	0,023793025794259907	12	O43809	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	CPSF5_HUMAN	3	-43,02064397523825	0,5697935602476175	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BY44;Q9BY44-4	Q9BY44;Q9BY44-4	-0,7534209407420668	0,7534209407420668	0,003583430295326258	0,023819625174052297	12	Q9BY44;Q9BY44-4	EIF2A	Eukaryotic translation initiation factor 2A;Isoform 4 of Eukaryotic translation initiation factor 2A	EIF2A_HUMAN	7	-40,6804705321937	0,593195294678063	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O60637;O60637-2;O60637-3	O60637;O60637-2;O60637-3	0,9214758763146	0,9214758763146	0,003673607279027844	0,02425054139384021	12	O60637;O60637-2;O60637-3	TSPAN3	Tetraspanin-3;Isoform 2 of Tetraspanin-3;Isoform 3 of Tetraspanin-3	TSN3_HUMAN	1	89,40519168758027	1,8940519168758028	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NVS9;Q9NVS9-3	Q9NVS9;Q9NVS9-3	-0,8453148869204438	0,8453148869204438	0,003721845194946078	0,02435549276235211	11	Q9NVS9;Q9NVS9-3	PNPO	Pyridoxine-5'-phosphate oxidase;Isoform 3 of Pyridoxine-5'-phosphate oxidase	PNPO_HUMAN	2	-44,34106869869322	0,5565893130130678	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9UBI1	Q9UBI1	-0,8242568894639953	0,8242568894639953	0,0037163148600088194	0,02435549276235211	10	Q9UBI1	COMMD3	COMM domain-containing protein 3	COMD3_HUMAN	3	-43,52269664020616	0,5647730335979384	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NX55	Q9NX55	-0,6116529455790884	0,6116529455790884	0,003827797741195025	0,02473762399678784	12	Q9NX55	HYPK	Huntingtin-interacting protein K	HYPK_HUMAN	3	-34,55535497042165	0,6544464502957835	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75844	O75844	1,2179933895595032	1,2179933895595032	0,003896758465779558	0,025001346398831625	11	O75844	ZMPSTE24	CAAX prenyl protease 1 homolog	FACE1_HUMAN	1	132,62294242690024	2,3262294242690023	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P37198	P37198	-2,075626831237401	2,075626831237401	0,003978168630461623	0,02530115248973592	12	P37198	NUP62	Nuclear pore glycoprotein p62	NUP62_HUMAN	2	-76,27675664012618	0,23723243359873816	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O95777	O95777	-0,7049268990049403	0,7049268990049403	0,004028897497547813	0,025466910851798367	12	O95777	LSM8	U6 snRNA-associated Sm-like protein LSm8	LSM8_HUMAN	6	-38,65264276089088	0,6134735723910912	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15582	Q15582	0,8000622533860494	0,8000622533860494	0,004107055655302702	0,025749051479173047	12	Q15582	TGFBI	Transforming growth factor-beta-induced protein ig-h3	BGH3_HUMAN	23	74,117625804837	1,74117625804837	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q969X5;Q969X5-2	Q969X5;Q969X5-2	0,6799515626058321	0,6799515626058321	0,004117020380957803	0,025775398474672685	12	Q969X5;Q969X5-2	ERGIC1	Endoplasmic reticulum-Golgi intermediate compartment protein 1;Isoform 2 of Endoplasmic reticulum-Golgi intermediate compartment protein 1	ERGI1_HUMAN	2	60,208596545244134	1,6020859654524413	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P09104;P09104-2	P09104;P09104-2	-0,618033517001175	0,618033517001175	0,004279494408418457	0,02636305773843354	12	P09104;P09104-2	ENO2	Gamma-enolase;Isoform 2 of Gamma-enolase	ENOG_HUMAN	3	-34,84415626398031	0,6515584373601969	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P02795	P02795	-0,7865363893141993	0,7865363893141993	0,004360598574043045	0,02653615539178104	12	P02795	MT2A	Metallothionein-2	MT2_HUMAN	1	-42,02657561238126	0,5797342438761874	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q5EBL4;Q5EBL4-2;Q5EBL4-3	Q5EBL4;Q5EBL4-2;Q5EBL4-3	-0,5864482125561604	0,5864482125561604	0,004360437074392387	0,02653615539178104	12	Q5EBL4;Q5EBL4-2;Q5EBL4-3	RILPL1	RILP-like protein 1;Isoform 2 of RILP-like protein 1;Isoform 3 of RILP-like protein 1	RIPL1_HUMAN	2	-33,40195245933597	0,6659804754066403	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62701	P62701	-0,6021426212120421	0,6021426212120421	0,004371134510839945	0,026569101114755026	12	P62701	RPS4X	40S ribosomal protein S4, X isoform	RS4X_HUMAN	13	-34,122515218067385	0,6587748478193262	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O60568	O60568	0,7005342408171206	0,7005342408171206	0,0043942202740481825	0,02659306777439603	12	O60568	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	PLOD3_HUMAN	10	62,51064704432145	1,6251064704432145	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y662;Q9Y663	Q9Y662;Q9Y663	-1,3242201855003723	1,3242201855003723	0,0044691498682464656	0,02665002570927344	12	Q9Y662;Q9Y663	HS3ST3B1;HS3ST3A1	Heparan sulfate glucosamine 3-O-sulfotransferase 3B1;Heparan sulfate glucosamine 3-O-sulfotransferase 3A1	HS3SB_HUMAN;HS3SA_HUMAN	2	-60,06349978964241	0,39936500210357595	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P45974;P45974-2	P45974;P45974-2	-0,6107910082154805	0,6107910082154805	0,004498907548507929	0,026692639917299713	12	P45974;P45974-2	USP5	Ubiquitin carboxyl-terminal hydrolase 5;Isoform Short of Ubiquitin carboxyl-terminal hydrolase 5	UBP5_HUMAN	16	-34,51624342059686	0,6548375657940314	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9C0B1	Q9C0B1	-0,8053035673659245	0,8053035673659245	0,0045008734625245125	0,026692639917299713	10	Q9C0B1	FTO	Alpha-ketoglutarate-dependent dioxygenase FTO	FTO_HUMAN	3	-42,775834166470226	0,5722416583352977	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q6EMK4	Q6EMK4	1,0235977597262167	1,0235977597262167	0,004531408847459983	0,026787597686715365	12	Q6EMK4	VASN	Vasorin	VASN_HUMAN	10	103,29824482424254	2,0329824482424255	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P36543;P36543-2	P36543;P36543-2	-1,1534686465743444	1,1534686465743444	0,004535510778730869	0,02679030110278763	12	P36543;P36543-2	ATP6V1E1	V-type proton ATPase subunit E 1;Isoform 2 of V-type proton ATPase subunit E 1	VATE1_HUMAN	2	-55,04568977010995	0,44954310229890043	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P27348	P27348	-0,6219914560595307	0,6219914560595307	0,004563838107013532	0,026853759334462497	12	P27348	YWHAQ	14-3-3 protein theta	1433T_HUMAN	9	-35,02266206904089	0,6497733793095911	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P58215	P58215	0,6070471583951595	0,6070471583951595	0,004565896186991672	0,026853759334462497	12	P58215	LOXL3	Lysyl oxidase homolog 3	LOXL3_HUMAN	20	52,313852679793314	1,5231385267979332	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q13287	Q13287	-1,297979527293692	1,297979527293692	0,00461125993383459	0,02698779022786085	12	Q13287	NMI	N-myc-interactor	NMI_HUMAN	4	-59,33046297241109	0,40669537027588915	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P17252	P17252	-3,208353957483547	3,208353957483547	0,0046474509198233	0,026992991714914833	6	P17252	PRKCA	Protein kinase C alpha type	KPCA_HUMAN	1	-89,18094765306589	0,10819052346934108	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P62753	P62753	-0,6291339264111665	0,6291339264111665	0,004659767559883707	0,026992991714914833	12	P62753	RPS6	40S ribosomal protein S6	RS6_HUMAN	13	-35,343555788124526	0,6465644421187547	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q96C90	Q96C90	-1,1494207743953626	1,1494207743953626	0,0046490230228599565	0,026992991714914833	12	Q96C90	PPP1R14B	Protein phosphatase 1 regulatory subunit 14B	PP14B_HUMAN	4	-54,91938114800055	0,4508061885199946	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q07507	Q07507	-1,9174212034441822	1,9174212034441822	0,004765953410232377	0,02735010724901243	12	Q07507	DPT	Dermatopontin	DERM_HUMAN	7	-73,52727163260587	0,26472728367394127	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q03135-2	Q03135-2	0,802170537944631	0,802170537944631	0,005010165648540476	0,027934551155284326	12	Q03135-2	CAV1	Isoform 2 of Caveolin-1	CAV1_HUMAN	4	74,37225886695352	1,7437225886695351	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9Y315	Q9Y315	1,426509203270739	1,426509203270739	0,005087948696731719	0,02823568351701868	12	Q9Y315	DERA	Deoxyribose-phosphate aldolase	DEOC_HUMAN	1	168,79554054527364	2,6879554054527364	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q14103-2;Q14103-4	Q14103-2;Q14103-4	-1,380887023829173	1,380887023829173	0,005143367695221809	0,028330549075894964	12	Q14103-2;Q14103-4	HNRNPD	Isoform 2 of Heterogeneous nuclear ribonucleoprotein D0;Isoform 4 of Heterogeneous nuclear ribonucleoprotein D0	HNRPD_HUMAN	1	-61,60173644117049	0,38398263558829515	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	O75506	O75506	-1,4271959290222915	1,4271959290222915	0,005207982346039976	0,028588103092369442	12	O75506	HSBP1	Heat shock factor-binding protein 1	HSBP1_HUMAN	3	-62,81470632939574	0,3718529367060425	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9NRX4	Q9NRX4	-0,6197638638623431	0,6197638638623431	0,005238107906267697	0,028685172869121558	12	Q9NRX4	PHPT1	14 kDa phosphohistidine phosphatase	PHP14_HUMAN	4	-34,92225636335262	0,6507774363664738	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P11137;P11137-2;P11137-3;P11137-4	P11137;P11137-2;P11137-3;P11137-4	-1,6486858348433764	1,6486858348433764	0,005253354040555134	0,028691064910829223	11	P11137;P11137-2;P11137-3;P11137-4	MAP2	Microtubule-associated protein 2;Isoform 2 of Microtubule-associated protein 2;Isoform 3 of Microtubule-associated protein 2;Isoform 4 of Microtubule-associated protein 2	MTAP2_HUMAN	2	-68,10694584682939	0,3189305415317061	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P63208	P63208	-0,9719549641334216	0,9719549641334216	0,005281922419114906	0,02870352890340463	12	P63208	SKP1	S-phase kinase-associated protein 1	SKP1_HUMAN	9	-49,018524412516086	0,5098147558748392	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q9BV57	Q9BV57	-0,6816795814132706	0,6816795814132706	0,0052752845429555155	0,02870352890340463	12	Q9BV57	ADI1	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	MTND_HUMAN	6	-37,65609541461728	0,6234390458538271	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P28331;P28331-2;P28331-3;P28331-4;P28331-5	P28331;P28331-2;P28331-3;P28331-4;P28331-5	-1,442889142469461	1,442889142469461	0,00531286657331928	0,028820738552441414	12	P28331;P28331-2;P28331-3;P28331-4;P28331-5	NDUFS1	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial;Isoform 2 of NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial;Isoform 3 of NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial;Isoform 4 of NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial;Isoform 5 of NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	NDUS1_HUMAN	3	-63,217005035354454	0,3678299496464555	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q8TAL6	Q8TAL6	-1,0766884797236078	1,0766884797236078	0,005352317604260106	0,02894960290116522	12	Q8TAL6	FIBIN	Fin bud initiation factor homolog	FIBIN_HUMAN	5	-52,58841529368392	0,47411584706316073	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P05155;P05155-2;P05155-3	P05155;P05155-2;P05155-3	0,8016457288651307	0,8016457288651307	0,005367012771667943	0,028995074270838764	12	P05155;P05155-2;P05155-3	SERPING1	Plasma protease C1 inhibitor;Isoform 2 of Plasma protease C1 inhibitor;Isoform 3 of Plasma protease C1 inhibitor	IC1_HUMAN	16	74,30883901770757	1,7430883901770757	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	Q15435;Q15435-2	Q15435;Q15435-2	-0,6812876131847283	0,6812876131847283	0,0054057572622724205	0,02907238616443174	11	Q15435;Q15435-2	PPP1R7	Protein phosphatase 1 regulatory subunit 7;Isoform 2 of Protein phosphatase 1 regulatory subunit 7	PP1R7_HUMAN	7	-37,639154793702744	0,6236084520629726	TLR10_Light	WT_Light	NaN	NaN	NaN
TLR10_Light / WT_Light	P51991	P51991	-0,5939199098777503	0,5939199098777503	0,005433007135261769	0,02914670843594185	12	P51991	HNRNPA3	Heterogeneous nuclear ribonucleoprotein A3	ROA3_HUMAN	11	-33,74597120761339	0,6625402879238661	TLR10_Light	WT_Light	NaN	NaN	NaN
